ds,sales,n_clients,year,month,day,halfhour
2020-08-06 09:00:00,6.0,2,2020,08,06,18
2020-08-06 09:30:00,38.0,5,2020,08,06,19
2020-08-06 10:00:00,24.09,5,2020,08,06,20
2020-08-06 10:30:00,36.26,3,2020,08,06,21
2020-08-06 11:00:00,64.33,12,2020,08,06,22
2020-08-06 11:30:00,46.16,9,2020,08,06,23
2020-08-06 12:00:00,42.510000000000005,12,2020,08,06,24
2020-08-06 12:30:00,17.0,7,2020,08,06,25
2020-08-06 13:00:00,85.1,10,2020,08,06,26
2020-08-06 13:30:00,138.26,17,2020,08,06,27
2020-08-06 14:00:00,52.55,9,2020,08,06,28
2020-08-06 14:30:00,43.44,11,2020,08,06,29
2020-08-06 15:00:00,13.13,7,2020,08,06,30
2020-08-06 15:30:00,30.2,6,2020,08,06,31
2020-08-06 16:00:00,6.0,2,2020,08,06,32
2020-08-06 16:30:00,5.0,1,2020,08,06,33
2020-08-06 17:00:00,58.21,6,2020,08,06,34
2020-08-06 17:30:00,45.0,7,2020,08,06,35
2020-08-06 18:00:00,21.22,6,2020,08,06,36
2020-08-06 18:30:00,29.0,6,2020,08,06,37
2020-08-06 19:00:00,73.86,9,2020,08,06,38
2020-08-06 19:30:00,27.04,7,2020,08,06,39
2020-08-06 20:00:00,24.94,5,2020,08,06,40
2020-08-06 20:30:00,38.72,8,2020,08,06,41
2020-08-07 09:00:00,4.0,2,2020,08,07,18
2020-08-07 09:30:00,18.7,6,2020,08,07,19
2020-08-07 10:00:00,21.27,5,2020,08,07,20
2020-08-07 10:30:00,28.38,7,2020,08,07,21
2020-08-07 11:00:00,86.32000000000001,7,2020,08,07,22
2020-08-07 11:30:00,45.8,10,2020,08,07,23
2020-08-07 12:00:00,31.78,8,2020,08,07,24
2020-08-07 12:30:00,102.19,12,2020,08,07,25
2020-08-07 13:00:00,51.91,15,2020,08,07,26
2020-08-07 13:30:00,36.879999999999995,13,2020,08,07,27
2020-08-07 14:00:00,135.6,15,2020,08,07,28
2020-08-07 14:30:00,35.52,7,2020,08,07,29
2020-08-07 15:00:00,10.19,4,2020,08,07,30
2020-08-07 15:30:00,35.260000000000005,10,2020,08,07,31
2020-08-07 16:00:00,19.35,7,2020,08,07,32
2020-08-07 16:30:00,26.32,6,2020,08,07,33
2020-08-07 17:00:00,22.009999999999998,6,2020,08,07,34
2020-08-07 17:30:00,15.0,3,2020,08,07,35
2020-08-07 18:00:00,56.0,5,2020,08,07,36
2020-08-07 18:30:00,17.72,5,2020,08,07,37
