,ds,y,store
0,2015-01-02 10:00:00,134,3
1,2015-01-02 10:30:00,384,3
2,2015-01-02 11:00:00,129,3
3,2015-01-02 11:30:00,677,3
4,2015-01-02 12:00:00,457,3
5,2015-01-02 12:30:00,524,3
6,2015-01-02 13:00:00,586,3
7,2015-01-02 13:30:00,426,3
8,2015-01-02 14:00:00,172,3
9,2015-01-02 14:30:00,188,3
10,2015-01-02 15:00:00,25,3
11,2015-01-02 15:30:00,232,3
12,2015-01-02 16:00:00,237,3
13,2015-01-02 16:30:00,426,3
14,2015-01-02 17:00:00,412,3
15,2015-01-02 17:30:00,570,3
16,2015-01-02 18:00:00,425,3
17,2015-01-02 18:30:00,420,3
18,2015-01-02 19:00:00,247,3
19,2015-01-02 19:30:00,0,3
20,2015-01-02 20:00:00,0,3
21,2015-01-02 20:30:00,0,3
22,2015-01-02 21:00:00,0,3
23,2015-01-02 21:30:00,0,3
24,2015-01-02 22:00:00,0,3
25,2015-01-02 22:30:00,0,3
26,2015-01-02 23:00:00,0,3
27,2015-01-02 23:30:00,0,3
28,2015-01-03 00:00:00,0,3
29,2015-01-03 00:30:00,0,3
30,2015-01-03 01:00:00,0,3
31,2015-01-03 01:30:00,0,3
32,2015-01-03 02:00:00,0,3
33,2015-01-03 02:30:00,0,3
34,2015-01-03 03:00:00,0,3
35,2015-01-03 03:30:00,0,3
36,2015-01-03 04:00:00,0,3
37,2015-01-03 04:30:00,0,3
38,2015-01-03 05:00:00,0,3
39,2015-01-03 05:30:00,0,3
40,2015-01-03 06:00:00,0,3
41,2015-01-03 06:30:00,0,3
42,2015-01-03 07:00:00,0,3
43,2015-01-03 07:30:00,0,3
44,2015-01-03 08:00:00,0,3
45,2015-01-03 08:30:00,0,3
46,2015-01-03 09:00:00,0,3
47,2015-01-03 09:30:00,0,3
48,2015-01-03 10:00:00,14,3
49,2015-01-03 10:30:00,375,3
50,2015-01-03 11:00:00,203,3
51,2015-01-03 11:30:00,682,3
52,2015-01-03 12:00:00,556,3
53,2015-01-03 12:30:00,642,3
54,2015-01-03 13:00:00,406,3
55,2015-01-03 13:30:00,287,3
56,2015-01-03 14:00:00,55,3
57,2015-01-03 14:30:00,0,3
58,2015-01-03 15:00:00,0,3
59,2015-01-03 15:30:00,0,3
60,2015-01-03 16:00:00,0,3
61,2015-01-03 16:30:00,0,3
62,2015-01-03 17:00:00,0,3
63,2015-01-03 17:30:00,0,3
64,2015-01-03 18:00:00,0,3
65,2015-01-03 18:30:00,0,3
66,2015-01-03 19:00:00,0,3
67,2015-01-03 19:30:00,0,3
68,2015-01-03 20:00:00,0,3
69,2015-01-03 20:30:00,0,3
70,2015-01-03 21:00:00,0,3
71,2015-01-03 21:30:00,0,3
72,2015-01-03 22:00:00,0,3
73,2015-01-03 22:30:00,0,3
74,2015-01-03 23:00:00,0,3
75,2015-01-03 23:30:00,0,3
76,2015-01-04 00:00:00,0,3
77,2015-01-04 00:30:00,0,3
78,2015-01-04 01:00:00,0,3
79,2015-01-04 01:30:00,0,3
80,2015-01-04 02:00:00,0,3
81,2015-01-04 02:30:00,0,3
82,2015-01-04 03:00:00,0,3
