,ds,y,store
0,2015-01-02 10:00:00,97,14
1,2015-01-02 10:30:00,288,14
2,2015-01-02 11:00:00,208,14
3,2015-01-02 11:30:00,380,14
4,2015-01-02 12:00:00,334,14
5,2015-01-02 12:30:00,369,14
6,2015-01-02 13:00:00,310,14
7,2015-01-02 13:30:00,450,14
8,2015-01-02 14:00:00,395,14
9,2015-01-02 14:30:00,293,14
10,2015-01-02 15:00:00,217,14
11,2015-01-02 15:30:00,102,14
12,2015-01-02 16:00:00,56,14
13,2015-01-02 16:30:00,65,14
14,2015-01-02 17:00:00,222,14
15,2015-01-02 17:30:00,121,14
16,2015-01-02 18:00:00,151,14
17,2015-01-02 18:30:00,183,14
18,2015-01-02 19:00:00,144,14
19,2015-01-02 19:30:00,201,14
20,2015-01-02 20:00:00,271,14
21,2015-01-02 20:30:00,210,14
22,2015-01-02 21:00:00,135,14
23,2015-01-02 21:30:00,76,14
24,2015-01-02 22:00:00,0,14
25,2015-01-02 22:30:00,0,14
26,2015-01-02 23:00:00,0,14
27,2015-01-02 23:30:00,0,14
28,2015-01-03 00:00:00,0,14
29,2015-01-03 00:30:00,0,14
30,2015-01-03 01:00:00,0,14
31,2015-01-03 01:30:00,0,14
32,2015-01-03 02:00:00,0,14
33,2015-01-03 02:30:00,0,14
34,2015-01-03 03:00:00,0,14
35,2015-01-03 03:30:00,0,14
36,2015-01-03 04:00:00,0,14
37,2015-01-03 04:30:00,0,14
38,2015-01-03 05:00:00,0,14
39,2015-01-03 05:30:00,0,14
40,2015-01-03 06:00:00,0,14
41,2015-01-03 06:30:00,0,14
42,2015-01-03 07:00:00,0,14
43,2015-01-03 07:30:00,0,14
44,2015-01-03 08:00:00,0,14
45,2015-01-03 08:30:00,0,14
46,2015-01-03 09:00:00,0,14
47,2015-01-03 09:30:00,0,14
48,2015-01-03 10:00:00,109,14
49,2015-01-03 10:30:00,227,14
50,2015-01-03 11:00:00,295,14
51,2015-01-03 11:30:00,365,14
52,2015-01-03 12:00:00,447,14
53,2015-01-03 12:30:00,444,14
54,2015-01-03 13:00:00,443,14
55,2015-01-03 13:30:00,465,14
56,2015-01-03 14:00:00,447,14
57,2015-01-03 14:30:00,456,14
58,2015-01-03 15:00:00,175,14
59,2015-01-03 15:30:00,189,14
60,2015-01-03 16:00:00,116,14
61,2015-01-03 16:30:00,181,14
62,2015-01-03 17:00:00,94,14
63,2015-01-03 17:30:00,125,14
64,2015-01-03 18:00:00,124,14
65,2015-01-03 18:30:00,229,14
66,2015-01-03 19:00:00,142,14
67,2015-01-03 19:30:00,201,14
68,2015-01-03 20:00:00,196,14
69,2015-01-03 20:30:00,162,14
70,2015-01-03 21:00:00,201,14
71,2015-01-03 21:30:00,73,14
72,2015-01-03 22:00:00,0,14
73,2015-01-03 22:30:00,0,14
74,2015-01-03 23:00:00,0,14
75,2015-01-03 23:30:00,0,14
76,2015-01-04 00:00:00,0,14
77,2015-01-04 00:30:00,0,14
78,2015-01-04 01:00:00,0,14
79,2015-01-04 01:30:00,0,14
80,2015-01-04 02:00:00,0,14
81,2015-01-04 02:30:00,0,14
82,2015-01-04 03:00:00,0,14
83,2015-01-04 03:30:00,0,14
84,2015-01-04 04:00:00,0,14
85,2015-01-04 04:30:00,0,14
86,2015-01-04 05:00:00,0,14
87,2015-01-04 05:30:00,0,14
88,2015-01-04 06:00:00,0,14
89,2015-01-04 06:30:00,0,14
90,2015-01-04 07:00:00,0,14
91,2015-01-04 07:30:00,0,14
92,2015-01-04 08:00:00,0,14
93,2015-01-04 08:30:00,0,14
94,2015-01-04 09:00:00,0,14
95,2015-01-04 09:30:00,0,14
96,2015-01-04 10:00:00,0,14
97,2015-01-04 10:30:00,0,14
98,2015-01-04 11:00:00,0,14
99,2015-01-04 11:30:00,0,14
100,2015-01-04 12:00:00,0,14
101,2015-01-04 12:30:00,0,14
102,2015-01-04 13:00:00,0,14
103,2015-01-04 13:30:00,0,14
104,2015-01-04 14:00:00,0,14
105,2015-01-04 14:30:00,0,14
106,2015-01-04 15:00:00,0,14
107,2015-01-04 15:30:00,0,14
108,2015-01-04 16:00:00,0,14
109,2015-01-04 16:30:00,0,14
110,2015-01-04 17:00:00,0,14
111,2015-01-04 17:30:00,0,14
112,2015-01-04 18:00:00,0,14
113,2015-01-04 18:30:00,0,14
114,2015-01-04 19:00:00,0,14
115,2015-01-04 19:30:00,0,14
116,2015-01-04 20:00:00,0,14
117,2015-01-04 20:30:00,0,14
118,2015-01-04 21:00:00,0,14
119,2015-01-04 21:30:00,0,14
120,2015-01-04 22:00:00,0,14
121,2015-01-04 22:30:00,0,14
122,2015-01-04 23:00:00,0,14
123,2015-01-04 23:30:00,0,14
124,2015-01-05 00:00:00,0,14
125,2015-01-05 00:30:00,0,14
126,2015-01-05 01:00:00,0,14
127,2015-01-05 01:30:00,0,14
128,2015-01-05 02:00:00,0,14
129,2015-01-05 02:30:00,0,14
130,2015-01-05 03:00:00,0,14
131,2015-01-05 03:30:00,0,14
132,2015-01-05 04:00:00,0,14
133,2015-01-05 04:30:00,0,14
134,2015-01-05 05:00:00,0,14
135,2015-01-05 05:30:00,0,14
136,2015-01-05 06:00:00,0,14
137,2015-01-05 06:30:00,0,14
138,2015-01-05 07:00:00,0,14
139,2015-01-05 07:30:00,0,14
140,2015-01-05 08:00:00,0,14
141,2015-01-05 08:30:00,0,14
142,2015-01-05 09:00:00,0,14
143,2015-01-05 09:30:00,0,14
144,2015-01-05 10:00:00,131,14
145,2015-01-05 10:30:00,245,14
146,2015-01-05 11:00:00,221,14
147,2015-01-05 11:30:00,305,14
148,2015-01-05 12:00:00,551,14
149,2015-01-05 12:30:00,358,14
150,2015-01-05 13:00:00,408,14
151,2015-01-05 13:30:00,450,14
152,2015-01-05 14:00:00,508,14
153,2015-01-05 14:30:00,360,14
154,2015-01-05 15:00:00,209,14
155,2015-01-05 15:30:00,112,14
156,2015-01-05 16:00:00,176,14
157,2015-01-05 16:30:00,108,14
158,2015-01-05 17:00:00,79,14
159,2015-01-05 17:30:00,140,14
160,2015-01-05 18:00:00,248,14
161,2015-01-05 18:30:00,241,14
162,2015-01-05 19:00:00,432,14
163,2015-01-05 19:30:00,263,14
164,2015-01-05 20:00:00,252,14
165,2015-01-05 20:30:00,172,14
166,2015-01-05 21:00:00,275,14
167,2015-01-05 21:30:00,96,14
168,2015-01-05 22:00:00,50,14
169,2015-01-05 22:30:00,0,14
170,2015-01-05 23:00:00,29,14
171,2015-01-05 23:30:00,0,14
172,2015-01-06 00:00:00,0,14
173,2015-01-06 00:30:00,0,14
174,2015-01-06 01:00:00,0,14
175,2015-01-06 01:30:00,0,14
176,2015-01-06 02:00:00,0,14
177,2015-01-06 02:30:00,0,14
178,2015-01-06 03:00:00,0,14
179,2015-01-06 03:30:00,0,14
180,2015-01-06 04:00:00,0,14
181,2015-01-06 04:30:00,0,14
182,2015-01-06 05:00:00,0,14
183,2015-01-06 05:30:00,0,14
184,2015-01-06 06:00:00,0,14
185,2015-01-06 06:30:00,0,14
186,2015-01-06 07:00:00,0,14
187,2015-01-06 07:30:00,0,14
188,2015-01-06 08:00:00,0,14
189,2015-01-06 08:30:00,0,14
190,2015-01-06 09:00:00,0,14
191,2015-01-06 09:30:00,0,14
192,2015-01-06 10:00:00,0,14
193,2015-01-06 10:30:00,0,14
194,2015-01-06 11:00:00,0,14
195,2015-01-06 11:30:00,0,14
196,2015-01-06 12:00:00,0,14
197,2015-01-06 12:30:00,0,14
198,2015-01-06 13:00:00,0,14
199,2015-01-06 13:30:00,0,14
200,2015-01-06 14:00:00,0,14
201,2015-01-06 14:30:00,0,14
202,2015-01-06 15:00:00,0,14
203,2015-01-06 15:30:00,0,14
204,2015-01-06 16:00:00,0,14
205,2015-01-06 16:30:00,0,14
206,2015-01-06 17:00:00,0,14
207,2015-01-06 17:30:00,0,14
208,2015-01-06 18:00:00,10,14
209,2015-01-06 18:30:00,0,14
210,2015-01-06 19:00:00,66,14
211,2015-01-06 19:30:00,0,14
212,2015-01-06 20:00:00,97,14
213,2015-01-06 20:30:00,0,14
214,2015-01-06 21:00:00,32,14
215,2015-01-06 21:30:00,0,14
216,2015-01-06 22:00:00,70,14
217,2015-01-06 22:30:00,0,14
218,2015-01-06 23:00:00,46,14
219,2015-01-06 23:30:00,0,14
220,2015-01-07 00:00:00,0,14
221,2015-01-07 00:30:00,0,14
222,2015-01-07 01:00:00,0,14
223,2015-01-07 01:30:00,0,14
224,2015-01-07 02:00:00,0,14
225,2015-01-07 02:30:00,0,14
226,2015-01-07 03:00:00,0,14
227,2015-01-07 03:30:00,0,14
228,2015-01-07 04:00:00,0,14
229,2015-01-07 04:30:00,0,14
230,2015-01-07 05:00:00,0,14
231,2015-01-07 05:30:00,0,14
232,2015-01-07 06:00:00,0,14
233,2015-01-07 06:30:00,0,14
234,2015-01-07 07:00:00,0,14
235,2015-01-07 07:30:00,0,14
236,2015-01-07 08:00:00,0,14
237,2015-01-07 08:30:00,0,14
238,2015-01-07 09:00:00,0,14
239,2015-01-07 09:30:00,0,14
240,2015-01-07 10:00:00,83,14
241,2015-01-07 10:30:00,148,14
242,2015-01-07 11:00:00,279,14
243,2015-01-07 11:30:00,254,14
244,2015-01-07 12:00:00,352,14
245,2015-01-07 12:30:00,359,14
246,2015-01-07 13:00:00,371,14
247,2015-01-07 13:30:00,478,14
248,2015-01-07 14:00:00,415,14
249,2015-01-07 14:30:00,301,14
250,2015-01-07 15:00:00,213,14
251,2015-01-07 15:30:00,93,14
252,2015-01-07 16:00:00,96,14
253,2015-01-07 16:30:00,21,14
254,2015-01-07 17:00:00,86,14
255,2015-01-07 17:30:00,114,14
256,2015-01-07 18:00:00,158,14
257,2015-01-07 18:30:00,184,14
258,2015-01-07 19:00:00,209,14
259,2015-01-07 19:30:00,288,14
260,2015-01-07 20:00:00,271,14
261,2015-01-07 20:30:00,256,14
262,2015-01-07 21:00:00,227,14
263,2015-01-07 21:30:00,41,14
264,2015-01-07 22:00:00,0,14
265,2015-01-07 22:30:00,0,14
266,2015-01-07 23:00:00,0,14
267,2015-01-07 23:30:00,0,14
268,2015-01-08 00:00:00,0,14
269,2015-01-08 00:30:00,0,14
270,2015-01-08 01:00:00,0,14
271,2015-01-08 01:30:00,0,14
272,2015-01-08 02:00:00,0,14
273,2015-01-08 02:30:00,0,14
274,2015-01-08 03:00:00,0,14
275,2015-01-08 03:30:00,0,14
276,2015-01-08 04:00:00,0,14
277,2015-01-08 04:30:00,0,14
278,2015-01-08 05:00:00,0,14
279,2015-01-08 05:30:00,0,14
280,2015-01-08 06:00:00,0,14
281,2015-01-08 06:30:00,0,14
282,2015-01-08 07:00:00,0,14
283,2015-01-08 07:30:00,0,14
284,2015-01-08 08:00:00,0,14
285,2015-01-08 08:30:00,0,14
286,2015-01-08 09:00:00,0,14
287,2015-01-08 09:30:00,0,14
288,2015-01-08 10:00:00,109,14
289,2015-01-08 10:30:00,211,14
290,2015-01-08 11:00:00,298,14
291,2015-01-08 11:30:00,261,14
292,2015-01-08 12:00:00,375,14
293,2015-01-08 12:30:00,291,14
294,2015-01-08 13:00:00,372,14
295,2015-01-08 13:30:00,336,14
296,2015-01-08 14:00:00,302,14
297,2015-01-08 14:30:00,310,14
298,2015-01-08 15:00:00,194,14
299,2015-01-08 15:30:00,67,14
300,2015-01-08 16:00:00,51,14
301,2015-01-08 16:30:00,131,14
302,2015-01-08 17:00:00,72,14
303,2015-01-08 17:30:00,58,14
304,2015-01-08 18:00:00,154,14
305,2015-01-08 18:30:00,164,14
306,2015-01-08 19:00:00,273,14
307,2015-01-08 19:30:00,962,14
308,2015-01-08 20:00:00,220,14
309,2015-01-08 20:30:00,263,14
310,2015-01-08 21:00:00,294,14
311,2015-01-08 21:30:00,38,14
312,2015-01-08 22:00:00,85,14
313,2015-01-08 22:30:00,0,14
314,2015-01-08 23:00:00,60,14
315,2015-01-08 23:30:00,0,14
316,2015-01-09 00:00:00,0,14
317,2015-01-09 00:30:00,0,14
318,2015-01-09 01:00:00,0,14
319,2015-01-09 01:30:00,0,14
320,2015-01-09 02:00:00,0,14
321,2015-01-09 02:30:00,0,14
322,2015-01-09 03:00:00,0,14
323,2015-01-09 03:30:00,0,14
324,2015-01-09 04:00:00,0,14
325,2015-01-09 04:30:00,0,14
326,2015-01-09 05:00:00,0,14
327,2015-01-09 05:30:00,0,14
328,2015-01-09 06:00:00,0,14
329,2015-01-09 06:30:00,0,14
330,2015-01-09 07:00:00,0,14
331,2015-01-09 07:30:00,0,14
332,2015-01-09 08:00:00,0,14
333,2015-01-09 08:30:00,0,14
334,2015-01-09 09:00:00,0,14
335,2015-01-09 09:30:00,0,14
336,2015-01-09 10:00:00,124,14
337,2015-01-09 10:30:00,330,14
338,2015-01-09 11:00:00,266,14
339,2015-01-09 11:30:00,462,14
340,2015-01-09 12:00:00,408,14
341,2015-01-09 12:30:00,412,14
342,2015-01-09 13:00:00,428,14
343,2015-01-09 13:30:00,426,14
344,2015-01-09 14:00:00,427,14
345,2015-01-09 14:30:00,272,14
346,2015-01-09 15:00:00,293,14
347,2015-01-09 15:30:00,74,14
348,2015-01-09 16:00:00,83,14
349,2015-01-09 16:30:00,90,14
350,2015-01-09 17:00:00,148,14
351,2015-01-09 17:30:00,165,14
352,2015-01-09 18:00:00,179,14
353,2015-01-09 18:30:00,244,14
354,2015-01-09 19:00:00,191,14
355,2015-01-09 19:30:00,118,14
356,2015-01-09 20:00:00,255,14
357,2015-01-09 20:30:00,253,14
358,2015-01-09 21:00:00,265,14
359,2015-01-09 21:30:00,46,14
360,2015-01-09 22:00:00,0,14
361,2015-01-09 22:30:00,0,14
362,2015-01-09 23:00:00,0,14
363,2015-01-09 23:30:00,0,14
364,2015-01-10 00:00:00,0,14
365,2015-01-10 00:30:00,0,14
366,2015-01-10 01:00:00,0,14
367,2015-01-10 01:30:00,0,14
368,2015-01-10 02:00:00,0,14
369,2015-01-10 02:30:00,0,14
370,2015-01-10 03:00:00,0,14
371,2015-01-10 03:30:00,0,14
372,2015-01-10 04:00:00,0,14
373,2015-01-10 04:30:00,0,14
374,2015-01-10 05:00:00,0,14
375,2015-01-10 05:30:00,0,14
376,2015-01-10 06:00:00,0,14
377,2015-01-10 06:30:00,0,14
378,2015-01-10 07:00:00,0,14
379,2015-01-10 07:30:00,0,14
380,2015-01-10 08:00:00,0,14
381,2015-01-10 08:30:00,0,14
382,2015-01-10 09:00:00,0,14
383,2015-01-10 09:30:00,0,14
384,2015-01-10 10:00:00,172,14
385,2015-01-10 10:30:00,183,14
386,2015-01-10 11:00:00,273,14
387,2015-01-10 11:30:00,458,14
388,2015-01-10 12:00:00,422,14
389,2015-01-10 12:30:00,579,14
390,2015-01-10 13:00:00,575,14
391,2015-01-10 13:30:00,534,14
392,2015-01-10 14:00:00,552,14
393,2015-01-10 14:30:00,361,14
394,2015-01-10 15:00:00,235,14
395,2015-01-10 15:30:00,232,14
396,2015-01-10 16:00:00,102,14
397,2015-01-10 16:30:00,71,14
398,2015-01-10 17:00:00,43,14
399,2015-01-10 17:30:00,84,14
400,2015-01-10 18:00:00,82,14
401,2015-01-10 18:30:00,170,14
402,2015-01-10 19:00:00,252,14
403,2015-01-10 19:30:00,193,14
404,2015-01-10 20:00:00,256,14
405,2015-01-10 20:30:00,229,14
406,2015-01-10 21:00:00,382,14
407,2015-01-10 21:30:00,49,14
408,2015-01-10 22:00:00,36,14
409,2015-01-10 22:30:00,0,14
410,2015-01-10 23:00:00,50,14
411,2015-01-10 23:30:00,0,14
412,2015-01-11 00:00:00,0,14
413,2015-01-11 00:30:00,0,14
414,2015-01-11 01:00:00,0,14
415,2015-01-11 01:30:00,0,14
416,2015-01-11 02:00:00,0,14
417,2015-01-11 02:30:00,0,14
418,2015-01-11 03:00:00,0,14
419,2015-01-11 03:30:00,0,14
420,2015-01-11 04:00:00,0,14
421,2015-01-11 04:30:00,0,14
422,2015-01-11 05:00:00,0,14
423,2015-01-11 05:30:00,0,14
424,2015-01-11 06:00:00,0,14
425,2015-01-11 06:30:00,0,14
426,2015-01-11 07:00:00,0,14
427,2015-01-11 07:30:00,0,14
428,2015-01-11 08:00:00,0,14
429,2015-01-11 08:30:00,0,14
430,2015-01-11 09:00:00,0,14
431,2015-01-11 09:30:00,0,14
432,2015-01-11 10:00:00,0,14
433,2015-01-11 10:30:00,0,14
434,2015-01-11 11:00:00,0,14
435,2015-01-11 11:30:00,0,14
436,2015-01-11 12:00:00,0,14
437,2015-01-11 12:30:00,0,14
438,2015-01-11 13:00:00,0,14
439,2015-01-11 13:30:00,0,14
440,2015-01-11 14:00:00,0,14
441,2015-01-11 14:30:00,0,14
442,2015-01-11 15:00:00,0,14
443,2015-01-11 15:30:00,0,14
444,2015-01-11 16:00:00,0,14
445,2015-01-11 16:30:00,0,14
446,2015-01-11 17:00:00,0,14
447,2015-01-11 17:30:00,0,14
448,2015-01-11 18:00:00,22,14
449,2015-01-11 18:30:00,0,14
450,2015-01-11 19:00:00,70,14
451,2015-01-11 19:30:00,0,14
452,2015-01-11 20:00:00,66,14
453,2015-01-11 20:30:00,0,14
454,2015-01-11 21:00:00,38,14
455,2015-01-11 21:30:00,0,14
456,2015-01-11 22:00:00,51,14
457,2015-01-11 22:30:00,0,14
458,2015-01-11 23:00:00,40,14
459,2015-01-11 23:30:00,0,14
460,2015-01-12 00:00:00,0,14
461,2015-01-12 00:30:00,0,14
462,2015-01-12 01:00:00,0,14
463,2015-01-12 01:30:00,0,14
464,2015-01-12 02:00:00,0,14
465,2015-01-12 02:30:00,0,14
466,2015-01-12 03:00:00,0,14
467,2015-01-12 03:30:00,0,14
468,2015-01-12 04:00:00,0,14
469,2015-01-12 04:30:00,0,14
470,2015-01-12 05:00:00,0,14
471,2015-01-12 05:30:00,0,14
472,2015-01-12 06:00:00,0,14
473,2015-01-12 06:30:00,0,14
474,2015-01-12 07:00:00,0,14
475,2015-01-12 07:30:00,0,14
476,2015-01-12 08:00:00,0,14
477,2015-01-12 08:30:00,0,14
478,2015-01-12 09:00:00,0,14
479,2015-01-12 09:30:00,0,14
480,2015-01-12 10:00:00,56,14
481,2015-01-12 10:30:00,235,14
482,2015-01-12 11:00:00,260,14
483,2015-01-12 11:30:00,253,14
484,2015-01-12 12:00:00,348,14
485,2015-01-12 12:30:00,288,14
486,2015-01-12 13:00:00,521,14
487,2015-01-12 13:30:00,467,14
488,2015-01-12 14:00:00,369,14
489,2015-01-12 14:30:00,326,14
490,2015-01-12 15:00:00,175,14
491,2015-01-12 15:30:00,66,14
492,2015-01-12 16:00:00,71,14
493,2015-01-12 16:30:00,78,14
494,2015-01-12 17:00:00,151,14
495,2015-01-12 17:30:00,146,14
496,2015-01-12 18:00:00,237,14
497,2015-01-12 18:30:00,181,14
498,2015-01-12 19:00:00,312,14
499,2015-01-12 19:30:00,296,14
500,2015-01-12 20:00:00,313,14
501,2015-01-12 20:30:00,260,14
502,2015-01-12 21:00:00,233,14
503,2015-01-12 21:30:00,40,14
504,2015-01-12 22:00:00,68,14
505,2015-01-12 22:30:00,0,14
506,2015-01-12 23:00:00,44,14
507,2015-01-12 23:30:00,0,14
508,2015-01-13 00:00:00,0,14
509,2015-01-13 00:30:00,0,14
510,2015-01-13 01:00:00,0,14
511,2015-01-13 01:30:00,0,14
512,2015-01-13 02:00:00,0,14
513,2015-01-13 02:30:00,0,14
514,2015-01-13 03:00:00,0,14
515,2015-01-13 03:30:00,0,14
516,2015-01-13 04:00:00,0,14
517,2015-01-13 04:30:00,0,14
518,2015-01-13 05:00:00,0,14
519,2015-01-13 05:30:00,0,14
520,2015-01-13 06:00:00,0,14
521,2015-01-13 06:30:00,0,14
522,2015-01-13 07:00:00,0,14
523,2015-01-13 07:30:00,0,14
524,2015-01-13 08:00:00,0,14
525,2015-01-13 08:30:00,0,14
526,2015-01-13 09:00:00,0,14
527,2015-01-13 09:30:00,0,14
528,2015-01-13 10:00:00,70,14
529,2015-01-13 10:30:00,177,14
530,2015-01-13 11:00:00,237,14
531,2015-01-13 11:30:00,402,14
532,2015-01-13 12:00:00,340,14
533,2015-01-13 12:30:00,316,14
534,2015-01-13 13:00:00,398,14
535,2015-01-13 13:30:00,340,14
536,2015-01-13 14:00:00,248,14
537,2015-01-13 14:30:00,230,14
538,2015-01-13 15:00:00,164,14
539,2015-01-13 15:30:00,82,14
540,2015-01-13 16:00:00,44,14
541,2015-01-13 16:30:00,80,14
542,2015-01-13 17:00:00,68,14
543,2015-01-13 17:30:00,101,14
544,2015-01-13 18:00:00,140,14
545,2015-01-13 18:30:00,169,14
546,2015-01-13 19:00:00,319,14
547,2015-01-13 19:30:00,853,14
548,2015-01-13 20:00:00,173,14
549,2015-01-13 20:30:00,179,14
550,2015-01-13 21:00:00,288,14
551,2015-01-13 21:30:00,75,14
552,2015-01-13 22:00:00,41,14
553,2015-01-13 22:30:00,0,14
554,2015-01-13 23:00:00,147,14
