,ds,y,store
0,2015-11-24 20:00:00,5,4975
1,2015-11-24 20:30:00,47,4975
2,2015-11-24 21:00:00,0,4975
3,2015-11-24 21:30:00,0,4975
4,2015-11-24 22:00:00,0,4975
5,2015-11-24 22:30:00,0,4975
6,2015-11-24 23:00:00,0,4975
7,2015-11-24 23:30:00,0,4975
8,2015-11-25 00:00:00,0,4975
9,2015-11-25 00:30:00,0,4975
10,2015-11-25 01:00:00,0,4975
11,2015-11-25 01:30:00,0,4975
12,2015-11-25 02:00:00,0,4975
13,2015-11-25 02:30:00,0,4975
14,2015-11-25 03:00:00,0,4975
15,2015-11-25 03:30:00,0,4975
16,2015-11-25 04:00:00,0,4975
17,2015-11-25 04:30:00,0,4975
18,2015-11-25 05:00:00,0,4975
19,2015-11-25 05:30:00,0,4975
20,2015-11-25 06:00:00,0,4975
21,2015-11-25 06:30:00,0,4975
22,2015-11-25 07:00:00,0,4975
23,2015-11-25 07:30:00,0,4975
24,2015-11-25 08:00:00,0,4975
25,2015-11-25 08:30:00,0,4975
26,2015-11-25 09:00:00,0,4975
27,2015-11-25 09:30:00,0,4975
28,2015-11-25 10:00:00,0,4975
29,2015-11-25 10:30:00,0,4975
30,2015-11-25 11:00:00,0,4975
31,2015-11-25 11:30:00,0,4975
32,2015-11-25 12:00:00,0,4975
33,2015-11-25 12:30:00,0,4975
34,2015-11-25 13:00:00,0,4975
35,2015-11-25 13:30:00,0,4975
36,2015-11-25 14:00:00,0,4975
37,2015-11-25 14:30:00,0,4975
38,2015-11-25 15:00:00,0,4975
39,2015-11-25 15:30:00,0,4975
40,2015-11-25 16:00:00,0,4975
41,2015-11-25 16:30:00,0,4975
42,2015-11-25 17:00:00,0,4975
43,2015-11-25 17:30:00,0,4975
44,2015-11-25 18:00:00,0,4975
45,2015-11-25 18:30:00,0,4975
46,2015-11-25 19:00:00,0,4975
47,2015-11-25 19:30:00,0,4975
48,2015-11-25 20:00:00,0,4975
49,2015-11-25 20:30:00,0,4975
50,2015-11-25 21:00:00,0,4975
51,2015-11-25 21:30:00,0,4975
52,2015-11-25 22:00:00,0,4975
53,2015-11-25 22:30:00,0,4975
54,2015-11-25 23:00:00,0,4975
55,2015-11-25 23:30:00,0,4975
56,2015-11-26 00:00:00,0,4975
57,2015-11-26 00:30:00,0,4975
58,2015-11-26 01:00:00,0,4975
59,2015-11-26 01:30:00,0,4975
60,2015-11-26 02:00:00,0,4975
61,2015-11-26 02:30:00,0,4975
62,2015-11-26 03:00:00,0,4975
63,2015-11-26 03:30:00,0,4975
64,2015-11-26 04:00:00,0,4975
65,2015-11-26 04:30:00,0,4975
66,2015-11-26 05:00:00,0,4975
67,2015-11-26 05:30:00,0,4975
68,2015-11-26 06:00:00,0,4975
69,2015-11-26 06:30:00,0,4975
70,2015-11-26 07:00:00,0,4975
71,2015-11-26 07:30:00,0,4975
72,2015-11-26 08:00:00,0,4975
73,2015-11-26 08:30:00,0,4975
74,2015-11-26 09:00:00,0,4975
75,2015-11-26 09:30:00,0,4975
76,2015-11-26 10:00:00,0,4975
77,2015-11-26 10:30:00,0,4975
78,2015-11-26 11:00:00,0,4975
79,2015-11-26 11:30:00,0,4975
80,2015-11-26 12:00:00,0,4975
81,2015-11-26 12:30:00,0,4975
82,2015-11-26 13:00:00,0,4975
83,2015-11-26 13:30:00,0,4975
84,2015-11-26 14:00:00,0,4975
85,2015-11-26 14:30:00,0,4975
86,2015-11-26 15:00:00,0,4975
87,2015-11-26 15:30:00,0,4975
88,2015-11-26 16:00:00,0,4975
89,2015-11-26 16:30:00,0,4975
90,2015-11-26 17:00:00,0,4975
91,2015-11-26 17:30:00,0,4975
92,2015-11-26 18:00:00,0,4975
93,2015-11-26 18:30:00,0,4975
94,2015-11-26 19:00:00,0,4975
95,2015-11-26 19:30:00,0,4975
96,2015-11-26 20:00:00,0,4975
97,2015-11-26 20:30:00,0,4975
98,2015-11-26 21:00:00,0,4975
99,2015-11-26 21:30:00,0,4975
100,2015-11-26 22:00:00,0,4975
101,2015-11-26 22:30:00,0,4975
102,2015-11-26 23:00:00,0,4975
103,2015-11-26 23:30:00,0,4975
104,2015-11-27 00:00:00,0,4975
105,2015-11-27 00:30:00,0,4975
106,2015-11-27 01:00:00,0,4975
107,2015-11-27 01:30:00,0,4975
108,2015-11-27 02:00:00,0,4975
109,2015-11-27 02:30:00,0,4975
110,2015-11-27 03:00:00,0,4975
111,2015-11-27 03:30:00,0,4975
112,2015-11-27 04:00:00,0,4975
113,2015-11-27 04:30:00,0,4975
114,2015-11-27 05:00:00,0,4975
115,2015-11-27 05:30:00,0,4975
116,2015-11-27 06:00:00,0,4975
117,2015-11-27 06:30:00,0,4975
118,2015-11-27 07:00:00,0,4975
119,2015-11-27 07:30:00,0,4975
120,2015-11-27 08:00:00,0,4975
121,2015-11-27 08:30:00,0,4975
122,2015-11-27 09:00:00,0,4975
123,2015-11-27 09:30:00,0,4975
124,2015-11-27 10:00:00,0,4975
125,2015-11-27 10:30:00,0,4975
126,2015-11-27 11:00:00,0,4975
127,2015-11-27 11:30:00,0,4975
128,2015-11-27 12:00:00,0,4975
129,2015-11-27 12:30:00,0,4975
130,2015-11-27 13:00:00,0,4975
131,2015-11-27 13:30:00,0,4975
132,2015-11-27 14:00:00,0,4975
133,2015-11-27 14:30:00,0,4975
134,2015-11-27 15:00:00,0,4975
135,2015-11-27 15:30:00,0,4975
136,2015-11-27 16:00:00,0,4975
137,2015-11-27 16:30:00,0,4975
138,2015-11-27 17:00:00,0,4975
139,2015-11-27 17:30:00,0,4975
140,2015-11-27 18:00:00,0,4975
141,2015-11-27 18:30:00,0,4975
142,2015-11-27 19:00:00,0,4975
143,2015-11-27 19:30:00,0,4975
144,2015-11-27 20:00:00,0,4975
145,2015-11-27 20:30:00,0,4975
146,2015-11-27 21:00:00,0,4975
147,2015-11-27 21:30:00,0,4975
148,2015-11-27 22:00:00,0,4975
149,2015-11-27 22:30:00,0,4975
