,ds,y,store
0,2015-01-02 10:00:00,41,4
1,2015-01-02 10:30:00,20,4
2,2015-01-02 11:00:00,275,4
3,2015-01-02 11:30:00,105,4
4,2015-01-02 12:00:00,277,4
5,2015-01-02 12:30:00,128,4
6,2015-01-02 13:00:00,136,4
7,2015-01-02 13:30:00,887,4
8,2015-01-02 14:00:00,360,4
9,2015-01-02 14:30:00,120,4
10,2015-01-02 15:00:00,32,4
11,2015-01-02 15:30:00,100,4
12,2015-01-02 16:00:00,151,4
13,2015-01-02 16:30:00,40,4
14,2015-01-02 17:00:00,397,4
15,2015-01-02 17:30:00,104,4
16,2015-01-02 18:00:00,398,4
17,2015-01-02 18:30:00,31,4
18,2015-01-02 19:00:00,97,4
19,2015-01-02 19:30:00,0,4
20,2015-01-02 20:00:00,0,4
21,2015-01-02 20:30:00,0,4
22,2015-01-02 21:00:00,0,4
23,2015-01-02 21:30:00,0,4
24,2015-01-02 22:00:00,0,4
25,2015-01-02 22:30:00,0,4
26,2015-01-02 23:00:00,0,4
27,2015-01-02 23:30:00,0,4
28,2015-01-03 00:00:00,0,4
29,2015-01-03 00:30:00,0,4
30,2015-01-03 01:00:00,0,4
31,2015-01-03 01:30:00,0,4
32,2015-01-03 02:00:00,0,4
33,2015-01-03 02:30:00,0,4
34,2015-01-03 03:00:00,0,4
35,2015-01-03 03:30:00,0,4
36,2015-01-03 04:00:00,0,4
37,2015-01-03 04:30:00,0,4
38,2015-01-03 05:00:00,0,4
39,2015-01-03 05:30:00,0,4
40,2015-01-03 06:00:00,0,4
41,2015-01-03 06:30:00,0,4
42,2015-01-03 07:00:00,0,4
43,2015-01-03 07:30:00,0,4
44,2015-01-03 08:00:00,0,4
45,2015-01-03 08:30:00,0,4
46,2015-01-03 09:00:00,0,4
47,2015-01-03 09:30:00,0,4
48,2015-01-03 10:00:00,19,4
49,2015-01-03 10:30:00,221,4
50,2015-01-03 11:00:00,46,4
51,2015-01-03 11:30:00,358,4
52,2015-01-03 12:00:00,584,4
53,2015-01-03 12:30:00,129,4
54,2015-01-03 13:00:00,47,4
55,2015-01-03 13:30:00,54,4
56,2015-01-03 14:00:00,108,4
57,2015-01-03 14:30:00,0,4
58,2015-01-03 15:00:00,0,4
59,2015-01-03 15:30:00,0,4
60,2015-01-03 16:00:00,0,4
61,2015-01-03 16:30:00,0,4
62,2015-01-03 17:00:00,0,4
63,2015-01-03 17:30:00,0,4
64,2015-01-03 18:00:00,0,4
65,2015-01-03 18:30:00,0,4
66,2015-01-03 19:00:00,0,4
67,2015-01-03 19:30:00,0,4
68,2015-01-03 20:00:00,0,4
69,2015-01-03 20:30:00,0,4
70,2015-01-03 21:00:00,0,4
71,2015-01-03 21:30:00,0,4
72,2015-01-03 22:00:00,0,4
73,2015-01-03 22:30:00,0,4
74,2015-01-03 23:00:00,0,4
75,2015-01-03 23:30:00,0,4
76,2015-01-04 00:00:00,0,4
77,2015-01-04 00:30:00,0,4
78,2015-01-04 01:00:00,0,4
79,2015-01-04 01:30:00,0,4
80,2015-01-04 02:00:00,0,4
81,2015-01-04 02:30:00,0,4
82,2015-01-04 03:00:00,0,4
83,2015-01-04 03:30:00,0,4
84,2015-01-04 04:00:00,0,4
85,2015-01-04 04:30:00,0,4
86,2015-01-04 05:00:00,0,4
87,2015-01-04 05:30:00,0,4
88,2015-01-04 06:00:00,0,4
89,2015-01-04 06:30:00,0,4
90,2015-01-04 07:00:00,0,4
91,2015-01-04 07:30:00,0,4
92,2015-01-04 08:00:00,0,4
93,2015-01-04 08:30:00,0,4
94,2015-01-04 09:00:00,0,4
95,2015-01-04 09:30:00,0,4
96,2015-01-04 10:00:00,0,4
97,2015-01-04 10:30:00,0,4
98,2015-01-04 11:00:00,0,4
99,2015-01-04 11:30:00,0,4
100,2015-01-04 12:00:00,0,4
101,2015-01-04 12:30:00,0,4
102,2015-01-04 13:00:00,0,4
103,2015-01-04 13:30:00,0,4
104,2015-01-04 14:00:00,0,4
105,2015-01-04 14:30:00,0,4
106,2015-01-04 15:00:00,0,4
107,2015-01-04 15:30:00,0,4
108,2015-01-04 16:00:00,0,4
109,2015-01-04 16:30:00,0,4
110,2015-01-04 17:00:00,0,4
111,2015-01-04 17:30:00,0,4
112,2015-01-04 18:00:00,0,4
113,2015-01-04 18:30:00,0,4
114,2015-01-04 19:00:00,0,4
115,2015-01-04 19:30:00,0,4
116,2015-01-04 20:00:00,0,4
117,2015-01-04 20:30:00,0,4
118,2015-01-04 21:00:00,0,4
119,2015-01-04 21:30:00,0,4
120,2015-01-04 22:00:00,0,4
121,2015-01-04 22:30:00,0,4
122,2015-01-04 23:00:00,0,4
123,2015-01-04 23:30:00,0,4
124,2015-01-05 00:00:00,0,4
125,2015-01-05 00:30:00,0,4
126,2015-01-05 01:00:00,0,4
127,2015-01-05 01:30:00,0,4
128,2015-01-05 02:00:00,0,4
129,2015-01-05 02:30:00,0,4
130,2015-01-05 03:00:00,0,4
131,2015-01-05 03:30:00,0,4
132,2015-01-05 04:00:00,0,4
133,2015-01-05 04:30:00,0,4
134,2015-01-05 05:00:00,0,4
135,2015-01-05 05:30:00,0,4
136,2015-01-05 06:00:00,0,4
137,2015-01-05 06:30:00,0,4
138,2015-01-05 07:00:00,0,4
139,2015-01-05 07:30:00,0,4
140,2015-01-05 08:00:00,5,4
141,2015-01-05 08:30:00,0,4
142,2015-01-05 09:00:00,0,4
143,2015-01-05 09:30:00,0,4
144,2015-01-05 10:00:00,45,4
145,2015-01-05 10:30:00,321,4
146,2015-01-05 11:00:00,18,4
147,2015-01-05 11:30:00,77,4
148,2015-01-05 12:00:00,105,4
149,2015-01-05 12:30:00,77,4
150,2015-01-05 13:00:00,70,4
151,2015-01-05 13:30:00,221,4
152,2015-01-05 14:00:00,28,4
153,2015-01-05 14:30:00,174,4
154,2015-01-05 15:00:00,121,4
155,2015-01-05 15:30:00,171,4
156,2015-01-05 16:00:00,39,4
157,2015-01-05 16:30:00,42,4
158,2015-01-05 17:00:00,429,4
159,2015-01-05 17:30:00,697,4
160,2015-01-05 18:00:00,330,4
161,2015-01-05 18:30:00,138,4
162,2015-01-05 19:00:00,177,4
163,2015-01-05 19:30:00,0,4
164,2015-01-05 20:00:00,277,4
165,2015-01-05 20:30:00,0,4
166,2015-01-05 21:00:00,153,4
167,2015-01-05 21:30:00,0,4
168,2015-01-05 22:00:00,132,4
169,2015-01-05 22:30:00,0,4
170,2015-01-05 23:00:00,0,4
171,2015-01-05 23:30:00,0,4
172,2015-01-06 00:00:00,0,4
173,2015-01-06 00:30:00,0,4
174,2015-01-06 01:00:00,0,4
175,2015-01-06 01:30:00,0,4
176,2015-01-06 02:00:00,0,4
177,2015-01-06 02:30:00,0,4
178,2015-01-06 03:00:00,0,4
179,2015-01-06 03:30:00,0,4
180,2015-01-06 04:00:00,0,4
181,2015-01-06 04:30:00,0,4
182,2015-01-06 05:00:00,0,4
183,2015-01-06 05:30:00,0,4
184,2015-01-06 06:00:00,0,4
185,2015-01-06 06:30:00,0,4
186,2015-01-06 07:00:00,0,4
187,2015-01-06 07:30:00,0,4
188,2015-01-06 08:00:00,0,4
189,2015-01-06 08:30:00,0,4
190,2015-01-06 09:00:00,0,4
191,2015-01-06 09:30:00,0,4
192,2015-01-06 10:00:00,0,4
193,2015-01-06 10:30:00,0,4
194,2015-01-06 11:00:00,86,4
195,2015-01-06 11:30:00,0,4
196,2015-01-06 12:00:00,325,4
197,2015-01-06 12:30:00,0,4
198,2015-01-06 13:00:00,134,4
199,2015-01-06 13:30:00,0,4
200,2015-01-06 14:00:00,0,4
201,2015-01-06 14:30:00,0,4
202,2015-01-06 15:00:00,0,4
203,2015-01-06 15:30:00,0,4
204,2015-01-06 16:00:00,0,4
205,2015-01-06 16:30:00,0,4
206,2015-01-06 17:00:00,0,4
207,2015-01-06 17:30:00,0,4
208,2015-01-06 18:00:00,2,4
209,2015-01-06 18:30:00,0,4
210,2015-01-06 19:00:00,333,4
211,2015-01-06 19:30:00,0,4
212,2015-01-06 20:00:00,201,4
213,2015-01-06 20:30:00,0,4
214,2015-01-06 21:00:00,2,4
215,2015-01-06 21:30:00,0,4
216,2015-01-06 22:00:00,0,4
217,2015-01-06 22:30:00,0,4
218,2015-01-06 23:00:00,3,4
219,2015-01-06 23:30:00,0,4
220,2015-01-07 00:00:00,0,4
221,2015-01-07 00:30:00,0,4
222,2015-01-07 01:00:00,0,4
223,2015-01-07 01:30:00,0,4
224,2015-01-07 02:00:00,0,4
225,2015-01-07 02:30:00,0,4
226,2015-01-07 03:00:00,0,4
227,2015-01-07 03:30:00,0,4
228,2015-01-07 04:00:00,0,4
229,2015-01-07 04:30:00,0,4
230,2015-01-07 05:00:00,0,4
231,2015-01-07 05:30:00,0,4
232,2015-01-07 06:00:00,0,4
233,2015-01-07 06:30:00,0,4
234,2015-01-07 07:00:00,0,4
235,2015-01-07 07:30:00,0,4
236,2015-01-07 08:00:00,0,4
237,2015-01-07 08:30:00,0,4
238,2015-01-07 09:00:00,0,4
239,2015-01-07 09:30:00,0,4
240,2015-01-07 10:00:00,54,4
241,2015-01-07 10:30:00,25,4
242,2015-01-07 11:00:00,89,4
243,2015-01-07 11:30:00,80,4
244,2015-01-07 12:00:00,20,4
245,2015-01-07 12:30:00,21,4
246,2015-01-07 13:00:00,79,4
247,2015-01-07 13:30:00,23,4
248,2015-01-07 14:00:00,16,4
249,2015-01-07 14:30:00,304,4
250,2015-01-07 15:00:00,628,4
251,2015-01-07 15:30:00,189,4
252,2015-01-07 16:00:00,114,4
253,2015-01-07 16:30:00,177,4
254,2015-01-07 17:00:00,70,4
255,2015-01-07 17:30:00,144,4
256,2015-01-07 18:00:00,7,4
257,2015-01-07 18:30:00,25,4
258,2015-01-07 19:00:00,2407,4
259,2015-01-07 19:30:00,0,4
260,2015-01-07 20:00:00,0,4
261,2015-01-07 20:30:00,0,4
262,2015-01-07 21:00:00,0,4
263,2015-01-07 21:30:00,0,4
264,2015-01-07 22:00:00,0,4
265,2015-01-07 22:30:00,0,4
266,2015-01-07 23:00:00,0,4
267,2015-01-07 23:30:00,0,4
268,2015-01-08 00:00:00,0,4
269,2015-01-08 00:30:00,0,4
270,2015-01-08 01:00:00,0,4
271,2015-01-08 01:30:00,0,4
272,2015-01-08 02:00:00,0,4
273,2015-01-08 02:30:00,0,4
274,2015-01-08 03:00:00,0,4
275,2015-01-08 03:30:00,0,4
276,2015-01-08 04:00:00,0,4
277,2015-01-08 04:30:00,0,4
278,2015-01-08 05:00:00,0,4
279,2015-01-08 05:30:00,0,4
280,2015-01-08 06:00:00,0,4
281,2015-01-08 06:30:00,0,4
282,2015-01-08 07:00:00,0,4
283,2015-01-08 07:30:00,0,4
284,2015-01-08 08:00:00,8,4
285,2015-01-08 08:30:00,0,4
286,2015-01-08 09:00:00,0,4
287,2015-01-08 09:30:00,0,4
288,2015-01-08 10:00:00,38,4
289,2015-01-08 10:30:00,27,4
290,2015-01-08 11:00:00,331,4
291,2015-01-08 11:30:00,360,4
292,2015-01-08 12:00:00,50,4
293,2015-01-08 12:30:00,2,4
294,2015-01-08 13:00:00,53,4
295,2015-01-08 13:30:00,8,4
296,2015-01-08 14:00:00,181,4
297,2015-01-08 14:30:00,304,4
298,2015-01-08 15:00:00,737,4
299,2015-01-08 15:30:00,46,4
300,2015-01-08 16:00:00,213,4
301,2015-01-08 16:30:00,80,4
302,2015-01-08 17:00:00,4,4
303,2015-01-08 17:30:00,42,4
304,2015-01-08 18:00:00,140,4
305,2015-01-08 18:30:00,148,4
306,2015-01-08 19:00:00,0,4
307,2015-01-08 19:30:00,0,4
308,2015-01-08 20:00:00,16,4
309,2015-01-08 20:30:00,0,4
310,2015-01-08 21:00:00,0,4
311,2015-01-08 21:30:00,0,4
312,2015-01-08 22:00:00,418,4
313,2015-01-08 22:30:00,0,4
314,2015-01-08 23:00:00,19,4
315,2015-01-08 23:30:00,0,4
316,2015-01-09 00:00:00,0,4
317,2015-01-09 00:30:00,0,4
318,2015-01-09 01:00:00,0,4
319,2015-01-09 01:30:00,0,4
320,2015-01-09 02:00:00,0,4
321,2015-01-09 02:30:00,0,4
322,2015-01-09 03:00:00,0,4
323,2015-01-09 03:30:00,0,4
324,2015-01-09 04:00:00,0,4
325,2015-01-09 04:30:00,0,4
326,2015-01-09 05:00:00,0,4
327,2015-01-09 05:30:00,0,4
328,2015-01-09 06:00:00,0,4
329,2015-01-09 06:30:00,0,4
330,2015-01-09 07:00:00,0,4
331,2015-01-09 07:30:00,0,4
332,2015-01-09 08:00:00,0,4
333,2015-01-09 08:30:00,0,4
334,2015-01-09 09:00:00,0,4
335,2015-01-09 09:30:00,0,4
336,2015-01-09 10:00:00,12,4
337,2015-01-09 10:30:00,40,4
338,2015-01-09 11:00:00,149,4
339,2015-01-09 11:30:00,297,4
340,2015-01-09 12:00:00,322,4
341,2015-01-09 12:30:00,175,4
342,2015-01-09 13:00:00,10,4
343,2015-01-09 13:30:00,697,4
344,2015-01-09 14:00:00,327,4
345,2015-01-09 14:30:00,97,4
346,2015-01-09 15:00:00,57,4
347,2015-01-09 15:30:00,590,4
348,2015-01-09 16:00:00,-108,4
349,2015-01-09 16:30:00,34,4
350,2015-01-09 17:00:00,216,4
351,2015-01-09 17:30:00,229,4
352,2015-01-09 18:00:00,123,4
353,2015-01-09 18:30:00,52,4
354,2015-01-09 19:00:00,74,4
