	ds	y
0	2017-01-09 09:00:00	30
1	2017-01-09 09:30:00	34
2	2017-01-09 10:00:00	157716
3	2017-01-09 10:30:00	91
4	2017-01-09 11:00:00	117
5	2017-01-09 11:30:00	102
6	2017-01-09 12:00:00	93
7	2017-01-09 12:30:00	1171
8	2017-01-09 13:00:00	182
9	2017-01-09 13:30:00	115
10	2017-01-09 14:00:00	162
11	2017-01-09 14:30:00	55
12	2017-01-09 15:00:00	49
13	2017-01-09 15:30:00	80
14	2017-01-09 16:00:00	27
15	2017-01-09 16:30:00	42
16	2017-01-09 17:00:00	35
17	2017-01-09 17:30:00	55
18	2017-01-09 18:00:00	58
19	2017-01-09 18:30:00	75
20	2017-01-09 19:00:00	181
21	2017-01-09 19:30:00	77
22	2017-01-09 20:00:00	64
23	2017-01-09 20:30:00	96006
24	2017-01-09 21:00:00	57
25	2017-01-09 21:30:00	0
26	2017-01-09 22:00:00	0
27	2017-01-09 22:30:00	0
28	2017-01-09 23:00:00	0
29	2017-01-09 23:30:00	0
30	2017-01-10 00:00:00	0
31	2017-01-10 00:30:00	0
32	2017-01-10 01:00:00	0
33	2017-01-10 01:30:00	0
34	2017-01-10 02:00:00	0
35	2017-01-10 02:30:00	0
36	2017-01-10 03:00:00	0
37	2017-01-10 03:30:00	0
38	2017-01-10 04:00:00	0
39	2017-01-10 04:30:00	0
40	2017-01-10 05:00:00	0
41	2017-01-10 05:30:00	0
42	2017-01-10 06:00:00	0
43	2017-01-10 06:30:00	0
44	2017-01-10 07:00:00	0
45	2017-01-10 07:30:00	0
46	2017-01-10 08:00:00	0
47	2017-01-10 08:30:00	0
48	2017-01-10 09:00:00	5
49	2017-01-10 09:30:00	29
50	2017-01-10 10:00:00	84
51	2017-01-10 10:30:00	46
52	2017-01-10 11:00:00	126
53	2017-01-10 11:30:00	106
54	2017-01-10 12:00:00	222
55	2017-01-10 12:30:00	174
56	2017-01-10 13:00:00	129
57	2017-01-10 13:30:00	136
58	2017-01-10 14:00:00	99
59	2017-01-10 14:30:00	104
60	2017-01-10 15:00:00	65
61	2017-01-10 15:30:00	51
62	2017-01-10 16:00:00	24
63	2017-01-10 16:30:00	33
64	2017-01-10 17:00:00	23
65	2017-01-10 17:30:00	82
66	2017-01-10 18:00:00	20
67	2017-01-10 18:30:00	81
68	2017-01-10 19:00:00	53
69	2017-01-10 19:30:00	65
70	2017-01-10 20:00:00	84
71	2017-01-10 20:30:00	96
72	2017-01-10 21:00:00	26
73	2017-01-10 21:30:00	0
74	2017-01-10 22:00:00	0
75	2017-01-10 22:30:00	0
76	2017-01-10 23:00:00	0
77	2017-01-10 23:30:00	0
78	2017-01-11 00:00:00	0
79	2017-01-11 00:30:00	0
80	2017-01-11 01:00:00	0
81	2017-01-11 01:30:00	0
82	2017-01-11 02:00:00	0
83	2017-01-11 02:30:00	0
84	2017-01-11 03:00:00	0
85	2017-01-11 03:30:00	0
86	2017-01-11 04:00:00	0
87	2017-01-11 04:30:00	0
88	2017-01-11 05:00:00	0
89	2017-01-11 05:30:00	0
90	2017-01-11 06:00:00	0
91	2017-01-11 06:30:00	0
92	2017-01-11 07:00:00	0
93	2017-01-11 07:30:00	0
94	2017-01-11 08:00:00	0
95	2017-01-11 08:30:00	0
96	2017-01-11 09:00:00	27
97	2017-01-11 09:30:00	25
98	2017-01-11 10:00:00	120
99	2017-01-11 10:30:00	70
100	2017-01-11 11:00:00	54
101	2017-01-11 11:30:00	65
102	2017-01-11 12:00:00	133
103	2017-01-11 12:30:00	168
104	2017-01-11 13:00:00	156
