	ds	y
0	2017-05-13 09:30:00	9
1	2017-05-13 10:00:00	30008
2	2017-05-13 10:30:00	97
3	2017-05-13 11:00:00	73
4	2017-05-13 11:30:00	127
5	2017-05-13 12:00:00	115
6	2017-05-13 12:30:00	55
7	2017-05-13 13:00:00	42
8	2017-05-13 13:30:00	134
9	2017-05-13 14:00:00	93
10	2017-05-13 14:30:00	57
11	2017-05-13 15:00:00	20
12	2017-05-13 15:30:00	31
13	2017-05-13 16:00:00	45
14	2017-05-13 16:30:00	19
15	2017-05-13 17:00:00	56
16	2017-05-13 17:30:00	25
17	2017-05-13 18:00:00	57
18	2017-05-13 18:30:00	83
19	2017-05-13 19:00:00	78
20	2017-05-13 19:30:00	110
21	2017-05-13 20:00:00	77
22	2017-05-13 20:30:00	52379
23	2017-05-13 21:00:00	103
24	2017-05-13 21:30:00	0
25	2017-05-13 22:00:00	0
26	2017-05-13 22:30:00	0
27	2017-05-13 23:00:00	0
28	2017-05-13 23:30:00	0
29	2017-05-14 00:00:00	0
30	2017-05-14 00:30:00	0
31	2017-05-14 01:00:00	0
32	2017-05-14 01:30:00	0
33	2017-05-14 02:00:00	0
34	2017-05-14 02:30:00	0
35	2017-05-14 03:00:00	0
36	2017-05-14 03:30:00	0
37	2017-05-14 04:00:00	0
38	2017-05-14 04:30:00	0
39	2017-05-14 05:00:00	0
40	2017-05-14 05:30:00	0
41	2017-05-14 06:00:00	0
42	2017-05-14 06:30:00	0
43	2017-05-14 07:00:00	0
44	2017-05-14 07:30:00	0
45	2017-05-14 08:00:00	0
46	2017-05-14 08:30:00	0
47	2017-05-14 09:00:00	0
48	2017-05-14 09:30:00	0
49	2017-05-14 10:00:00	34
50	2017-05-14 10:30:00	111
51	2017-05-14 11:00:00	67
52	2017-05-14 11:30:00	111
53	2017-05-14 12:00:00	133
54	2017-05-14 12:30:00	76
55	2017-05-14 13:00:00	139
56	2017-05-14 13:30:00	195
57	2017-05-14 14:00:00	89
58	2017-05-14 14:30:00	56
59	2017-05-14 15:00:00	19
60	2017-05-14 15:30:00	0
61	2017-05-14 16:00:00	0
62	2017-05-14 16:30:00	0
63	2017-05-14 17:00:00	0
64	2017-05-14 17:30:00	0
65	2017-05-14 18:00:00	0
66	2017-05-14 18:30:00	0
67	2017-05-14 19:00:00	0
68	2017-05-14 19:30:00	0
69	2017-05-14 20:00:00	0
70	2017-05-14 20:30:00	0
71	2017-05-14 21:00:00	0
72	2017-05-14 21:30:00	0
73	2017-05-14 22:00:00	0
74	2017-05-14 22:30:00	0
75	2017-05-14 23:00:00	0
76	2017-05-14 23:30:00	0
77	2017-05-15 00:00:00	0
78	2017-05-15 00:30:00	0
79	2017-05-15 01:00:00	0
80	2017-05-15 01:30:00	0
81	2017-05-15 02:00:00	0
82	2017-05-15 02:30:00	0
83	2017-05-15 03:00:00	0
84	2017-05-15 03:30:00	0
85	2017-05-15 04:00:00	0
86	2017-05-15 04:30:00	0
87	2017-05-15 05:00:00	0
88	2017-05-15 05:30:00	0
89	2017-05-15 06:00:00	0
90	2017-05-15 06:30:00	0
91	2017-05-15 07:00:00	0
92	2017-05-15 07:30:00	0
93	2017-05-15 08:00:00	0
94	2017-05-15 08:30:00	0
95	2017-05-15 09:00:00	0
96	2017-05-15 09:30:00	0
97	2017-05-15 10:00:00	0
98	2017-05-15 10:30:00	0
99	2017-05-15 11:00:00	0
100	2017-05-15 11:30:00	0
101	2017-05-15 12:00:00	0
102	2017-05-15 12:30:00	0
103	2017-05-15 13:00:00	0
104	2017-05-15 13:30:00	0
105	2017-05-15 14:00:00	0
106	2017-05-15 14:30:00	0
107	2017-05-15 15:00:00	0
108	2017-05-15 15:30:00	0
109	2017-05-15 16:00:00	0
110	2017-05-15 16:30:00	0
111	2017-05-15 17:00:00	0
112	2017-05-15 17:30:00	0
113	2017-05-15 18:00:00	0
114	2017-05-15 18:30:00	0
115	2017-05-15 19:00:00	0
116	2017-05-15 19:30:00	0
117	2017-05-15 20:00:00	0
118	2017-05-15 20:30:00	0
119	2017-05-15 21:00:00	0
120	2017-05-15 21:30:00	0
121	2017-05-15 22:00:00	0
122	2017-05-15 22:30:00	0
123	2017-05-15 23:00:00	0
124	2017-05-15 23:30:00	0
125	2017-05-16 00:00:00	0
126	2017-05-16 00:30:00	0
127	2017-05-16 01:00:00	0
128	2017-05-16 01:30:00	0
129	2017-05-16 02:00:00	0
130	2017-05-16 02:30:00	0
131	2017-05-16 03:00:00	0
132	2017-05-16 03:30:00	0
133	2017-05-16 04:00:00	0
134	2017-05-16 04:30:00	0
135	2017-05-16 05:00:00	0
136	2017-05-16 05:30:00	0
137	2017-05-16 06:00:00	0
138	2017-05-16 06:30:00	0
139	2017-05-16 07:00:00	0
140	2017-05-16 07:30:00	0
141	2017-05-16 08:00:00	0
142	2017-05-16 08:30:00	0
143	2017-05-16 09:00:00	9
144	2017-05-16 09:30:00	12
145	2017-05-16 10:00:00	38
146	2017-05-16 10:30:00	8
147	2017-05-16 11:00:00	74
148	2017-05-16 11:30:00	53
149	2017-05-16 12:00:00	101
150	2017-05-16 12:30:00	69
151	2017-05-16 13:00:00	46
152	2017-05-16 13:30:00	88
153	2017-05-16 14:00:00	67
154	2017-05-16 14:30:00	53
155	2017-05-16 15:00:00	80
156	2017-05-16 15:30:00	21
157	2017-05-16 16:00:00	39
158	2017-05-16 16:30:00	24
159	2017-05-16 17:00:00	17
160	2017-05-16 17:30:00	21
161	2017-05-16 18:00:00	20
162	2017-05-16 18:30:00	32
163	2017-05-16 19:00:00	56
164	2017-05-16 19:30:00	51
165	2017-05-16 20:00:00	52
166	2017-05-16 20:30:00	56
167	2017-05-16 21:00:00	51
168	2017-05-16 21:30:00	0
169	2017-05-16 22:00:00	0
170	2017-05-16 22:30:00	0
171	2017-05-16 23:00:00	0
172	2017-05-16 23:30:00	0
173	2017-05-17 00:00:00	0
174	2017-05-17 00:30:00	0
175	2017-05-17 01:00:00	0
176	2017-05-17 01:30:00	0
177	2017-05-17 02:00:00	0
178	2017-05-17 02:30:00	0
179	2017-05-17 03:00:00	0
180	2017-05-17 03:30:00	0
181	2017-05-17 04:00:00	0
182	2017-05-17 04:30:00	0
183	2017-05-17 05:00:00	0
184	2017-05-17 05:30:00	0
185	2017-05-17 06:00:00	0
186	2017-05-17 06:30:00	0
187	2017-05-17 07:00:00	0
188	2017-05-17 07:30:00	0
189	2017-05-17 08:00:00	0
190	2017-05-17 08:30:00	0
191	2017-05-17 09:00:00	5
192	2017-05-17 09:30:00	15
193	2017-05-17 10:00:00	16
194	2017-05-17 10:30:00	28
195	2017-05-17 11:00:00	23
196	2017-05-17 11:30:00	20
197	2017-05-17 12:00:00	53
198	2017-05-17 12:30:00	44
199	2017-05-17 13:00:00	44
200	2017-05-17 13:30:00	66
201	2017-05-17 14:00:00	42
202	2017-05-17 14:30:00	37
203	2017-05-17 15:00:00	34
204	2017-05-17 15:30:00	6
205	2017-05-17 16:00:00	15
206	2017-05-17 16:30:00	55
207	2017-05-17 17:00:00	19
208	2017-05-17 17:30:00	27
209	2017-05-17 18:00:00	38
210	2017-05-17 18:30:00	68
211	2017-05-17 19:00:00	32
212	2017-05-17 19:30:00	71
213	2017-05-17 20:00:00	48
214	2017-05-17 20:30:00	52
215	2017-05-17 21:00:00	3
216	2017-05-17 21:30:00	0
217	2017-05-17 22:00:00	0
218	2017-05-17 22:30:00	0
219	2017-05-17 23:00:00	0
220	2017-05-17 23:30:00	0
221	2017-05-18 00:00:00	0
222	2017-05-18 00:30:00	0
