	ds	y
0	2017-12-12 09:00:00	9
1	2017-12-12 09:30:00	799
2	2017-12-12 10:00:00	322742
3	2017-12-12 10:30:00	153
4	2017-12-12 11:00:00	1566
5	2017-12-12 11:30:00	2712
6	2017-12-12 12:00:00	661
7	2017-12-12 12:30:00	2185
8	2017-12-12 13:00:00	843
9	2017-12-12 13:30:00	972
10	2017-12-12 14:00:00	4804
11	2017-12-12 14:30:00	0
12	2017-12-12 15:00:00	0
13	2017-12-12 15:30:00	0
14	2017-12-12 16:00:00	0
15	2017-12-12 16:30:00	343
16	2017-12-12 17:00:00	9
17	2017-12-12 17:30:00	3702
18	2017-12-12 18:00:00	2386
19	2017-12-12 18:30:00	1546
20	2017-12-12 19:00:00	240
21	2017-12-12 19:30:00	1028
22	2017-12-12 20:00:00	1323
23	2017-12-12 20:30:00	3611
24	2017-12-12 21:00:00	0
25	2017-12-12 21:30:00	0
26	2017-12-12 22:00:00	0
27	2017-12-12 22:30:00	0
28	2017-12-12 23:00:00	0
29	2017-12-12 23:30:00	0
30	2017-12-13 00:00:00	0
31	2017-12-13 00:30:00	0
32	2017-12-13 01:00:00	0
33	2017-12-13 01:30:00	0
34	2017-12-13 02:00:00	0
35	2017-12-13 02:30:00	0
36	2017-12-13 03:00:00	0
37	2017-12-13 03:30:00	0
38	2017-12-13 04:00:00	0
39	2017-12-13 04:30:00	0
40	2017-12-13 05:00:00	0
41	2017-12-13 05:30:00	0
42	2017-12-13 06:00:00	0
43	2017-12-13 06:30:00	0
44	2017-12-13 07:00:00	0
45	2017-12-13 07:30:00	0
46	2017-12-13 08:00:00	0
47	2017-12-13 08:30:00	0
48	2017-12-13 09:00:00	0
49	2017-12-13 09:30:00	1080
50	2017-12-13 10:00:00	13
51	2017-12-13 10:30:00	669
52	2017-12-13 11:00:00	1357
53	2017-12-13 11:30:00	1627
54	2017-12-13 12:00:00	1808
55	2017-12-13 12:30:00	1664
56	2017-12-13 13:00:00	1067
57	2017-12-13 13:30:00	2042
58	2017-12-13 14:00:00	16
59	2017-12-13 14:30:00	3
60	2017-12-13 15:00:00	0
61	2017-12-13 15:30:00	0
62	2017-12-13 16:00:00	0
63	2017-12-13 16:30:00	0
64	2017-12-13 17:00:00	176
65	2017-12-13 17:30:00	2028
66	2017-12-13 18:00:00	760
67	2017-12-13 18:30:00	221
68	2017-12-13 19:00:00	590
69	2017-12-13 19:30:00	1265
70	2017-12-13 20:00:00	320
71	2017-12-13 20:30:00	68
72	2017-12-13 21:00:00	0
73	2017-12-13 21:30:00	0
74	2017-12-13 22:00:00	0
75	2017-12-13 22:30:00	0
76	2017-12-13 23:00:00	0
77	2017-12-13 23:30:00	0
78	2017-12-14 00:00:00	0
79	2017-12-14 00:30:00	0
80	2017-12-14 01:00:00	0
81	2017-12-14 01:30:00	0
82	2017-12-14 02:00:00	0
83	2017-12-14 02:30:00	0
84	2017-12-14 03:00:00	0
85	2017-12-14 03:30:00	0
86	2017-12-14 04:00:00	0
87	2017-12-14 04:30:00	0
88	2017-12-14 05:00:00	0
89	2017-12-14 05:30:00	0
90	2017-12-14 06:00:00	0
91	2017-12-14 06:30:00	0
92	2017-12-14 07:00:00	0
93	2017-12-14 07:30:00	0
94	2017-12-14 08:00:00	0
95	2017-12-14 08:30:00	0
96	2017-12-14 09:00:00	0
97	2017-12-14 09:30:00	1142
98	2017-12-14 10:00:00	431
99	2017-12-14 10:30:00	262
100	2017-12-14 11:00:00	1138
101	2017-12-14 11:30:00	3824
102	2017-12-14 12:00:00	1507
103	2017-12-14 12:30:00	4295
104	2017-12-14 13:00:00	212
105	2017-12-14 13:30:00	613
106	2017-12-14 14:00:00	57
107	2017-12-14 14:30:00	0
108	2017-12-14 15:00:00	0
109	2017-12-14 15:30:00	0
110	2017-12-14 16:00:00	0
111	2017-12-14 16:30:00	345
112	2017-12-14 17:00:00	1
113	2017-12-14 17:30:00	559
114	2017-12-14 18:00:00	2305
115	2017-12-14 18:30:00	706
116	2017-12-14 19:00:00	2935
117	2017-12-14 19:30:00	1044
118	2017-12-14 20:00:00	3139
119	2017-12-14 20:30:00	2933
120	2017-12-14 21:00:00	0
121	2017-12-14 21:30:00	0
122	2017-12-14 22:00:00	0
123	2017-12-14 22:30:00	0
124	2017-12-14 23:00:00	0
125	2017-12-14 23:30:00	0
126	2017-12-15 00:00:00	0
127	2017-12-15 00:30:00	0
128	2017-12-15 01:00:00	0
129	2017-12-15 01:30:00	0
130	2017-12-15 02:00:00	0
131	2017-12-15 02:30:00	0
132	2017-12-15 03:00:00	0
133	2017-12-15 03:30:00	0
134	2017-12-15 04:00:00	0
135	2017-12-15 04:30:00	0
136	2017-12-15 05:00:00	0
137	2017-12-15 05:30:00	0
138	2017-12-15 06:00:00	0
139	2017-12-15 06:30:00	0
140	2017-12-15 07:00:00	0
141	2017-12-15 07:30:00	0
142	2017-12-15 08:00:00	0
143	2017-12-15 08:30:00	0
144	2017-12-15 09:00:00	3
145	2017-12-15 09:30:00	1405
146	2017-12-15 10:00:00	1025
147	2017-12-15 10:30:00	411
148	2017-12-15 11:00:00	1747
149	2017-12-15 11:30:00	2487
150	2017-12-15 12:00:00	2038
151	2017-12-15 12:30:00	1514
152	2017-12-15 13:00:00	1369
153	2017-12-15 13:30:00	2618
154	2017-12-15 14:00:00	761
155	2017-12-15 14:30:00	0
156	2017-12-15 15:00:00	0
157	2017-12-15 15:30:00	0
158	2017-12-15 16:00:00	0
159	2017-12-15 16:30:00	0
160	2017-12-15 17:00:00	738
161	2017-12-15 17:30:00	1598
162	2017-12-15 18:00:00	862
163	2017-12-15 18:30:00	849
164	2017-12-15 19:00:00	5266
165	2017-12-15 19:30:00	1291
166	2017-12-15 20:00:00	191
167	2017-12-15 20:30:00	569
168	2017-12-15 21:00:00	0
169	2017-12-15 21:30:00	0
170	2017-12-15 22:00:00	0
171	2017-12-15 22:30:00	0
172	2017-12-15 23:00:00	0
173	2017-12-15 23:30:00	0
174	2017-12-16 00:00:00	0
175	2017-12-16 00:30:00	0
176	2017-12-16 01:00:00	0
177	2017-12-16 01:30:00	0
178	2017-12-16 02:00:00	0
179	2017-12-16 02:30:00	0
180	2017-12-16 03:00:00	0
181	2017-12-16 03:30:00	0
182	2017-12-16 04:00:00	0
183	2017-12-16 04:30:00	0
184	2017-12-16 05:00:00	0
185	2017-12-16 05:30:00	0
186	2017-12-16 06:00:00	0
187	2017-12-16 06:30:00	0
188	2017-12-16 07:00:00	0
189	2017-12-16 07:30:00	0
190	2017-12-16 08:00:00	0
191	2017-12-16 08:30:00	0
192	2017-12-16 09:00:00	0
193	2017-12-16 09:30:00	0
194	2017-12-16 10:00:00	0
195	2017-12-16 10:30:00	0
196	2017-12-16 11:00:00	0
197	2017-12-16 11:30:00	0
198	2017-12-16 12:00:00	0
199	2017-12-16 12:30:00	0
200	2017-12-16 13:00:00	0
201	2017-12-16 13:30:00	0
202	2017-12-16 14:00:00	0
203	2017-12-16 14:30:00	0
204	2017-12-16 15:00:00	0
205	2017-12-16 15:30:00	0
206	2017-12-16 16:00:00	0
207	2017-12-16 16:30:00	0
208	2017-12-16 17:00:00	0
209	2017-12-16 17:30:00	0
210	2017-12-16 18:00:00	0
211	2017-12-16 18:30:00	0
212	2017-12-16 19:00:00	0
213	2017-12-16 19:30:00	0
214	2017-12-16 20:00:00	0
215	2017-12-16 20:30:00	0
216	2017-12-16 21:00:00	0
217	2017-12-16 21:30:00	0
218	2017-12-16 22:00:00	0
219	2017-12-16 22:30:00	0
220	2017-12-16 23:00:00	0
221	2017-12-16 23:30:00	0
222	2017-12-17 00:00:00	0
223	2017-12-17 00:30:00	0
224	2017-12-17 01:00:00	0
225	2017-12-17 01:30:00	0
226	2017-12-17 02:00:00	0
227	2017-12-17 02:30:00	0
228	2017-12-17 03:00:00	0
229	2017-12-17 03:30:00	0
230	2017-12-17 04:00:00	0
231	2017-12-17 04:30:00	0
232	2017-12-17 05:00:00	0
233	2017-12-17 05:30:00	0
234	2017-12-17 06:00:00	0
235	2017-12-17 06:30:00	0
236	2017-12-17 07:00:00	0
237	2017-12-17 07:30:00	0
238	2017-12-17 08:00:00	0
239	2017-12-17 08:30:00	0
240	2017-12-17 09:00:00	0
241	2017-12-17 09:30:00	0
242	2017-12-17 10:00:00	0
243	2017-12-17 10:30:00	0
244	2017-12-17 11:00:00	0
245	2017-12-17 11:30:00	0
246	2017-12-17 12:00:00	0
247	2017-12-17 12:30:00	0
248	2017-12-17 13:00:00	0
249	2017-12-17 13:30:00	0
250	2017-12-17 14:00:00	0
251	2017-12-17 14:30:00	0
252	2017-12-17 15:00:00	0
253	2017-12-17 15:30:00	0
254	2017-12-17 16:00:00	0
255	2017-12-17 16:30:00	0
256	2017-12-17 17:00:00	0
257	2017-12-17 17:30:00	0
258	2017-12-17 18:00:00	0
259	2017-12-17 18:30:00	0
260	2017-12-17 19:00:00	0
261	2017-12-17 19:30:00	0
262	2017-12-17 20:00:00	0
263	2017-12-17 20:30:00	0
264	2017-12-17 21:00:00	0
265	2017-12-17 21:30:00	0
266	2017-12-17 22:00:00	0
267	2017-12-17 22:30:00	0
268	2017-12-17 23:00:00	0
269	2017-12-17 23:30:00	0
270	2017-12-18 00:00:00	0
271	2017-12-18 00:30:00	0
272	2017-12-18 01:00:00	0
273	2017-12-18 01:30:00	0
274	2017-12-18 02:00:00	0
275	2017-12-18 02:30:00	0
276	2017-12-18 03:00:00	0
277	2017-12-18 03:30:00	0
278	2017-12-18 04:00:00	0
279	2017-12-18 04:30:00	0
280	2017-12-18 05:00:00	0
281	2017-12-18 05:30:00	0
282	2017-12-18 06:00:00	0
283	2017-12-18 06:30:00	0
284	2017-12-18 07:00:00	0
285	2017-12-18 07:30:00	0
286	2017-12-18 08:00:00	0
287	2017-12-18 08:30:00	0
288	2017-12-18 09:00:00	0
289	2017-12-18 09:30:00	0
290	2017-12-18 10:00:00	0
291	2017-12-18 10:30:00	0
292	2017-12-18 11:00:00	0
293	2017-12-18 11:30:00	0
294	2017-12-18 12:00:00	0
295	2017-12-18 12:30:00	0
296	2017-12-18 13:00:00	0
297	2017-12-18 13:30:00	0
298	2017-12-18 14:00:00	0
299	2017-12-18 14:30:00	0
300	2017-12-18 15:00:00	0
301	2017-12-18 15:30:00	0
302	2017-12-18 16:00:00	0
303	2017-12-18 16:30:00	0
304	2017-12-18 17:00:00	0
305	2017-12-18 17:30:00	0
306	2017-12-18 18:00:00	0
307	2017-12-18 18:30:00	0
308	2017-12-18 19:00:00	0
309	2017-12-18 19:30:00	0
310	2017-12-18 20:00:00	0
311	2017-12-18 20:30:00	0
312	2017-12-18 21:00:00	0
313	2017-12-18 21:30:00	0
314	2017-12-18 22:00:00	0
315	2017-12-18 22:30:00	0
316	2017-12-18 23:00:00	0
317	2017-12-18 23:30:00	0
318	2017-12-19 00:00:00	0
319	2017-12-19 00:30:00	0
320	2017-12-19 01:00:00	0
321	2017-12-19 01:30:00	0
322	2017-12-19 02:00:00	0
