	ds	y
0	2017-10-11 09:30:00	34
1	2017-10-11 10:00:00	153881
2	2017-10-11 10:30:00	803
3	2017-10-11 11:00:00	437
4	2017-10-11 11:30:00	175
5	2017-10-11 12:00:00	466
6	2017-10-11 12:30:00	127
7	2017-10-11 13:00:00	67
8	2017-10-11 13:30:00	438
9	2017-10-11 14:00:00	18
10	2017-10-11 14:30:00	0
11	2017-10-11 15:00:00	0
12	2017-10-11 15:30:00	0
13	2017-10-11 16:00:00	0
14	2017-10-11 16:30:00	19
15	2017-10-11 17:00:00	281
16	2017-10-11 17:30:00	10
17	2017-10-11 18:00:00	289
18	2017-10-11 18:30:00	244
19	2017-10-11 19:00:00	134
20	2017-10-11 19:30:00	60
21	2017-10-11 20:00:00	136
22	2017-10-11 20:30:00	18197
23	2017-10-11 21:00:00	0
24	2017-10-11 21:30:00	0
25	2017-10-11 22:00:00	0
26	2017-10-11 22:30:00	0
27	2017-10-11 23:00:00	0
28	2017-10-11 23:30:00	0
29	2017-10-12 00:00:00	0
30	2017-10-12 00:30:00	0
31	2017-10-12 01:00:00	0
32	2017-10-12 01:30:00	0
33	2017-10-12 02:00:00	0
34	2017-10-12 02:30:00	0
35	2017-10-12 03:00:00	0
36	2017-10-12 03:30:00	0
37	2017-10-12 04:00:00	0
38	2017-10-12 04:30:00	0
39	2017-10-12 05:00:00	0
40	2017-10-12 05:30:00	0
41	2017-10-12 06:00:00	0
42	2017-10-12 06:30:00	0
43	2017-10-12 07:00:00	0
44	2017-10-12 07:30:00	0
45	2017-10-12 08:00:00	0
46	2017-10-12 08:30:00	0
47	2017-10-12 09:00:00	0
48	2017-10-12 09:30:00	12
49	2017-10-12 10:00:00	325
50	2017-10-12 10:30:00	181
51	2017-10-12 11:00:00	310
52	2017-10-12 11:30:00	265
53	2017-10-12 12:00:00	303
54	2017-10-12 12:30:00	480
55	2017-10-12 13:00:00	109
56	2017-10-12 13:30:00	90
57	2017-10-12 14:00:00	98
58	2017-10-12 14:30:00	0
59	2017-10-12 15:00:00	0
60	2017-10-12 15:30:00	0
61	2017-10-12 16:00:00	0
62	2017-10-12 16:30:00	0
63	2017-10-12 17:00:00	0
64	2017-10-12 17:30:00	0
65	2017-10-12 18:00:00	0
66	2017-10-12 18:30:00	0
67	2017-10-12 19:00:00	0
68	2017-10-12 19:30:00	0
69	2017-10-12 20:00:00	0
70	2017-10-12 20:30:00	0
71	2017-10-12 21:00:00	0
72	2017-10-12 21:30:00	0
73	2017-10-12 22:00:00	0
74	2017-10-12 22:30:00	0
75	2017-10-12 23:00:00	0
76	2017-10-12 23:30:00	0
77	2017-10-13 00:00:00	0
78	2017-10-13 00:30:00	0
79	2017-10-13 01:00:00	0
80	2017-10-13 01:30:00	0
81	2017-10-13 02:00:00	0
82	2017-10-13 02:30:00	0
83	2017-10-13 03:00:00	0
84	2017-10-13 03:30:00	0
85	2017-10-13 04:00:00	0
86	2017-10-13 04:30:00	0
87	2017-10-13 05:00:00	0
88	2017-10-13 05:30:00	0
89	2017-10-13 06:00:00	0
90	2017-10-13 06:30:00	0
91	2017-10-13 07:00:00	0
92	2017-10-13 07:30:00	0
93	2017-10-13 08:00:00	0
94	2017-10-13 08:30:00	0
95	2017-10-13 09:00:00	0
96	2017-10-13 09:30:00	26
97	2017-10-13 10:00:00	93
98	2017-10-13 10:30:00	65
99	2017-10-13 11:00:00	78
100	2017-10-13 11:30:00	374
101	2017-10-13 12:00:00	324
102	2017-10-13 12:30:00	608
103	2017-10-13 13:00:00	523
104	2017-10-13 13:30:00	61
105	2017-10-13 14:00:00	78
106	2017-10-13 14:30:00	0
107	2017-10-13 15:00:00	0
108	2017-10-13 15:30:00	0
109	2017-10-13 16:00:00	0
110	2017-10-13 16:30:00	35
111	2017-10-13 17:00:00	16
112	2017-10-13 17:30:00	337
113	2017-10-13 18:00:00	79
114	2017-10-13 18:30:00	14
115	2017-10-13 19:00:00	60
116	2017-10-13 19:30:00	93
117	2017-10-13 20:00:00	72
118	2017-10-13 20:30:00	43
119	2017-10-13 21:00:00	0
120	2017-10-13 21:30:00	0
121	2017-10-13 22:00:00	0
122	2017-10-13 22:30:00	0
123	2017-10-13 23:00:00	0
124	2017-10-13 23:30:00	0
125	2017-10-14 00:00:00	0
126	2017-10-14 00:30:00	0
127	2017-10-14 01:00:00	0
128	2017-10-14 01:30:00	0
129	2017-10-14 02:00:00	0
130	2017-10-14 02:30:00	0
131	2017-10-14 03:00:00	0
132	2017-10-14 03:30:00	0
133	2017-10-14 04:00:00	0
134	2017-10-14 04:30:00	0
135	2017-10-14 05:00:00	0
136	2017-10-14 05:30:00	0
137	2017-10-14 06:00:00	0
