	ds	y
0	2018-02-28 17:30:00	12
1	2018-02-28 18:00:00	0
2	2018-02-28 18:30:00	5
3	2018-02-28 19:00:00	1514
4	2018-02-28 19:30:00	5484
5	2018-02-28 20:00:00	3182
6	2018-02-28 20:30:00	2
7	2018-02-28 21:00:00	0
8	2018-02-28 21:30:00	0
9	2018-02-28 22:00:00	0
10	2018-02-28 22:30:00	0
11	2018-02-28 23:00:00	0
12	2018-02-28 23:30:00	0
13	2018-03-01 00:00:00	0
14	2018-03-01 00:30:00	0
15	2018-03-01 01:00:00	0
16	2018-03-01 01:30:00	0
17	2018-03-01 02:00:00	0
18	2018-03-01 02:30:00	0
19	2018-03-01 03:00:00	0
20	2018-03-01 03:30:00	0
21	2018-03-01 04:00:00	0
22	2018-03-01 04:30:00	0
23	2018-03-01 05:00:00	0
24	2018-03-01 05:30:00	0
25	2018-03-01 06:00:00	0
26	2018-03-01 06:30:00	0
27	2018-03-01 07:00:00	0
28	2018-03-01 07:30:00	0
29	2018-03-01 08:00:00	0
30	2018-03-01 08:30:00	0
31	2018-03-01 09:00:00	1942
32	2018-03-01 09:30:00	8375
33	2018-03-01 10:00:00	14667
34	2018-03-01 10:30:00	9543
35	2018-03-01 11:00:00	5864
36	2018-03-01 11:30:00	8878
37	2018-03-01 12:00:00	6130
38	2018-03-01 12:30:00	6650
39	2018-03-01 13:00:00	8435
40	2018-03-01 13:30:00	8374
41	2018-03-01 14:00:00	0
42	2018-03-01 14:30:00	0
43	2018-03-01 15:00:00	0
44	2018-03-01 15:30:00	0
45	2018-03-01 16:00:00	0
46	2018-03-01 16:30:00	1
47	2018-03-01 17:00:00	224
48	2018-03-01 17:30:00	3967
49	2018-03-01 18:00:00	2128
50	2018-03-01 18:30:00	3062
51	2018-03-01 19:00:00	3896
52	2018-03-01 19:30:00	4131
53	2018-03-01 20:00:00	708
54	2018-03-01 20:30:00	0
55	2018-03-01 21:00:00	0
56	2018-03-01 21:30:00	0
57	2018-03-01 22:00:00	0
58	2018-03-01 22:30:00	0
59	2018-03-01 23:00:00	0
60	2018-03-01 23:30:00	0
61	2018-03-02 00:00:00	0
62	2018-03-02 00:30:00	0
63	2018-03-02 01:00:00	0
64	2018-03-02 01:30:00	0
65	2018-03-02 02:00:00	0
66	2018-03-02 02:30:00	0
67	2018-03-02 03:00:00	0
68	2018-03-02 03:30:00	0
69	2018-03-02 04:00:00	0
70	2018-03-02 04:30:00	0
71	2018-03-02 05:00:00	0
72	2018-03-02 05:30:00	0
73	2018-03-02 06:00:00	0
74	2018-03-02 06:30:00	0
75	2018-03-02 07:00:00	0
76	2018-03-02 07:30:00	0
77	2018-03-02 08:00:00	0
78	2018-03-02 08:30:00	0
79	2018-03-02 09:00:00	20
80	2018-03-02 09:30:00	5703
81	2018-03-02 10:00:00	3397
82	2018-03-02 10:30:00	9901
83	2018-03-02 11:00:00	15454
84	2018-03-02 11:30:00	17047
85	2018-03-02 12:00:00	16044
86	2018-03-02 12:30:00	11698
87	2018-03-02 13:00:00	14464
88	2018-03-02 13:30:00	26233
89	2018-03-02 14:00:00	0
90	2018-03-02 14:30:00	0
91	2018-03-02 15:00:00	0
92	2018-03-02 15:30:00	0
93	2018-03-02 16:00:00	0
94	2018-03-02 16:30:00	556
95	2018-03-02 17:00:00	2024
96	2018-03-02 17:30:00	1989
97	2018-03-02 18:00:00	8083
98	2018-03-02 18:30:00	4825
99	2018-03-02 19:00:00	3574
100	2018-03-02 19:30:00	13544
101	2018-03-02 20:00:00	4165
102	2018-03-02 20:30:00	-4
103	2018-03-02 21:00:00	0
104	2018-03-02 21:30:00	0
105	2018-03-02 22:00:00	0
106	2018-03-02 22:30:00	0
107	2018-03-02 23:00:00	0
108	2018-03-02 23:30:00	0
109	2018-03-03 00:00:00	0
110	2018-03-03 00:30:00	0
111	2018-03-03 01:00:00	0
