	ds	y
0	2019-03-01 09:00:00	3
1	2019-03-01 09:30:00	113
2	2019-03-01 10:00:00	91646
3	2019-03-01 10:30:00	149
4	2019-03-01 11:00:00	137
5	2019-03-01 11:30:00	141
6	2019-03-01 12:00:00	103
7	2019-03-01 12:30:00	174
8	2019-03-01 13:00:00	182
9	2019-03-01 13:30:00	204
10	2019-03-01 14:00:00	134
11	2019-03-01 14:30:00	90
12	2019-03-01 15:00:00	81
13	2019-03-01 15:30:00	61
14	2019-03-01 16:00:00	94
15	2019-03-01 16:30:00	77
16	2019-03-01 17:00:00	135
17	2019-03-01 17:30:00	84
18	2019-03-01 18:00:00	58
19	2019-03-01 18:30:00	183
20	2019-03-01 19:00:00	132
21	2019-03-01 19:30:00	168
22	2019-03-01 20:00:00	130
23	2019-03-01 20:30:00	20467
24	2019-03-01 21:00:00	135
25	2019-03-01 21:30:00	0
26	2019-03-01 22:00:00	0
27	2019-03-01 22:30:00	0
28	2019-03-01 23:00:00	0
29	2019-03-01 23:30:00	0
30	2019-03-02 00:00:00	0
31	2019-03-02 00:30:00	0
32	2019-03-02 01:00:00	0
33	2019-03-02 01:30:00	0
34	2019-03-02 02:00:00	0
35	2019-03-02 02:30:00	0
36	2019-03-02 03:00:00	0
37	2019-03-02 03:30:00	0
38	2019-03-02 04:00:00	0
39	2019-03-02 04:30:00	0
40	2019-03-02 05:00:00	0
41	2019-03-02 05:30:00	0
42	2019-03-02 06:00:00	0
43	2019-03-02 06:30:00	0
44	2019-03-02 07:00:00	0
45	2019-03-02 07:30:00	0
46	2019-03-02 08:00:00	0
47	2019-03-02 08:30:00	0
48	2019-03-02 09:00:00	38
49	2019-03-02 09:30:00	143
50	2019-03-02 10:00:00	119
51	2019-03-02 10:30:00	167
52	2019-03-02 11:00:00	113
53	2019-03-02 11:30:00	280
54	2019-03-02 12:00:00	139
55	2019-03-02 12:30:00	200
56	2019-03-02 13:00:00	216
57	2019-03-02 13:30:00	174
58	2019-03-02 14:00:00	186
59	2019-03-02 14:30:00	168
60	2019-03-02 15:00:00	127
61	2019-03-02 15:30:00	52
62	2019-03-02 16:00:00	72
63	2019-03-02 16:30:00	47
64	2019-03-02 17:00:00	95
65	2019-03-02 17:30:00	89
66	2019-03-02 18:00:00	90
67	2019-03-02 18:30:00	110
68	2019-03-02 19:00:00	97
69	2019-03-02 19:30:00	190
70	2019-03-02 20:00:00	121
71	2019-03-02 20:30:00	150
72	2019-03-02 21:00:00	69
73	2019-03-02 21:30:00	0
74	2019-03-02 22:00:00	0
75	2019-03-02 22:30:00	0
76	2019-03-02 23:00:00	0
77	2019-03-02 23:30:00	0
78	2019-03-03 00:00:00	0
79	2019-03-03 00:30:00	0
80	2019-03-03 01:00:00	0
81	2019-03-03 01:30:00	0
82	2019-03-03 02:00:00	0
83	2019-03-03 02:30:00	0
84	2019-03-03 03:00:00	0
85	2019-03-03 03:30:00	0
86	2019-03-03 04:00:00	0
87	2019-03-03 04:30:00	0
88	2019-03-03 05:00:00	0
89	2019-03-03 05:30:00	0
90	2019-03-03 06:00:00	0
91	2019-03-03 06:30:00	0
92	2019-03-03 07:00:00	0
93	2019-03-03 07:30:00	0
94	2019-03-03 08:00:00	0
95	2019-03-03 08:30:00	0
96	2019-03-03 09:00:00	0
97	2019-03-03 09:30:00	0
98	2019-03-03 10:00:00	0
99	2019-03-03 10:30:00	0
100	2019-03-03 11:00:00	0
101	2019-03-03 11:30:00	0
102	2019-03-03 12:00:00	0
103	2019-03-03 12:30:00	0
104	2019-03-03 13:00:00	0
105	2019-03-03 13:30:00	0
106	2019-03-03 14:00:00	0
107	2019-03-03 14:30:00	0
108	2019-03-03 15:00:00	0
109	2019-03-03 15:30:00	0
110	2019-03-03 16:00:00	0
111	2019-03-03 16:30:00	0
112	2019-03-03 17:00:00	0
113	2019-03-03 17:30:00	0
114	2019-03-03 18:00:00	0
115	2019-03-03 18:30:00	0
116	2019-03-03 19:00:00	0
117	2019-03-03 19:30:00	0
118	2019-03-03 20:00:00	0
119	2019-03-03 20:30:00	0
120	2019-03-03 21:00:00	0
121	2019-03-03 21:30:00	0
122	2019-03-03 22:00:00	0
123	2019-03-03 22:30:00	0
124	2019-03-03 23:00:00	0
125	2019-03-03 23:30:00	0
126	2019-03-04 00:00:00	0
127	2019-03-04 00:30:00	0
128	2019-03-04 01:00:00	0
129	2019-03-04 01:30:00	0
130	2019-03-04 02:00:00	0
131	2019-03-04 02:30:00	0
132	2019-03-04 03:00:00	0
133	2019-03-04 03:30:00	0
134	2019-03-04 04:00:00	0
135	2019-03-04 04:30:00	0
136	2019-03-04 05:00:00	0
137	2019-03-04 05:30:00	0
138	2019-03-04 06:00:00	0
139	2019-03-04 06:30:00	0
140	2019-03-04 07:00:00	0
141	2019-03-04 07:30:00	0
142	2019-03-04 08:00:00	0
143	2019-03-04 08:30:00	0
144	2019-03-04 09:00:00	22
145	2019-03-04 09:30:00	104
146	2019-03-04 10:00:00	125
147	2019-03-04 10:30:00	83
148	2019-03-04 11:00:00	107
149	2019-03-04 11:30:00	122
150	2019-03-04 12:00:00	122
151	2019-03-04 12:30:00	178
152	2019-03-04 13:00:00	160
153	2019-03-04 13:30:00	170
154	2019-03-04 14:00:00	109
155	2019-03-04 14:30:00	66
156	2019-03-04 15:00:00	36
157	2019-03-04 15:30:00	19
158	2019-03-04 16:00:00	53
159	2019-03-04 16:30:00	188
160	2019-03-04 17:00:00	41
161	2019-03-04 17:30:00	49
162	2019-03-04 18:00:00	96
163	2019-03-04 18:30:00	98
164	2019-03-04 19:00:00	159
165	2019-03-04 19:30:00	67
166	2019-03-04 20:00:00	93
167	2019-03-04 20:30:00	81
168	2019-03-04 21:00:00	92
169	2019-03-04 21:30:00	0
170	2019-03-04 22:00:00	0
171	2019-03-04 22:30:00	0
172	2019-03-04 23:00:00	0
173	2019-03-04 23:30:00	0
174	2019-03-05 00:00:00	0
175	2019-03-05 00:30:00	0
176	2019-03-05 01:00:00	0
177	2019-03-05 01:30:00	0
178	2019-03-05 02:00:00	0
179	2019-03-05 02:30:00	0
180	2019-03-05 03:00:00	0
181	2019-03-05 03:30:00	0
182	2019-03-05 04:00:00	0
183	2019-03-05 04:30:00	0
184	2019-03-05 05:00:00	0
185	2019-03-05 05:30:00	0
186	2019-03-05 06:00:00	0
187	2019-03-05 06:30:00	0
188	2019-03-05 07:00:00	0
189	2019-03-05 07:30:00	0
190	2019-03-05 08:00:00	0
191	2019-03-05 08:30:00	0
192	2019-03-05 09:00:00	7
193	2019-03-05 09:30:00	78
194	2019-03-05 10:00:00	138
195	2019-03-05 10:30:00	119
196	2019-03-05 11:00:00	69
197	2019-03-05 11:30:00	93
198	2019-03-05 12:00:00	132
199	2019-03-05 12:30:00	112
200	2019-03-05 13:00:00	262
201	2019-03-05 13:30:00	200
202	2019-03-05 14:00:00	92
203	2019-03-05 14:30:00	67
204	2019-03-05 15:00:00	41
205	2019-03-05 15:30:00	17
206	2019-03-05 16:00:00	18
207	2019-03-05 16:30:00	99
208	2019-03-05 17:00:00	60
209	2019-03-05 17:30:00	65
210	2019-03-05 18:00:00	49
211	2019-03-05 18:30:00	161
212	2019-03-05 19:00:00	108
213	2019-03-05 19:30:00	187
214	2019-03-05 20:00:00	116
215	2019-03-05 20:30:00	60
216	2019-03-05 21:00:00	52
217	2019-03-05 21:30:00	0
218	2019-03-05 22:00:00	0
219	2019-03-05 22:30:00	0
220	2019-03-05 23:00:00	0
221	2019-03-05 23:30:00	0
222	2019-03-06 00:00:00	0
223	2019-03-06 00:30:00	0
224	2019-03-06 01:00:00	0
225	2019-03-06 01:30:00	0
226	2019-03-06 02:00:00	0
227	2019-03-06 02:30:00	0
228	2019-03-06 03:00:00	0
229	2019-03-06 03:30:00	0
230	2019-03-06 04:00:00	0
231	2019-03-06 04:30:00	0
232	2019-03-06 05:00:00	0
233	2019-03-06 05:30:00	0
234	2019-03-06 06:00:00	0
235	2019-03-06 06:30:00	0
236	2019-03-06 07:00:00	0
237	2019-03-06 07:30:00	0
238	2019-03-06 08:00:00	0
239	2019-03-06 08:30:00	0
240	2019-03-06 09:00:00	48
241	2019-03-06 09:30:00	103
242	2019-03-06 10:00:00	112
243	2019-03-06 10:30:00	65
244	2019-03-06 11:00:00	97
245	2019-03-06 11:30:00	130
246	2019-03-06 12:00:00	112
247	2019-03-06 12:30:00	178
